Image name,0,0.063,0.125,0.17999999999999999,0.25,0.29999999999999999,0.35499999999999998,0.42499999999999999,0.5,0.70999999999999996,1,2,4,8
R9_A1.jpg; T=120,0,6.9112182211096123,6.4801255924739278,7.5794161267387663,4.8746297055075019,4.1659974233017847,4.5422172805772334,3.4839847357630487,6.1745156379896518,4.4879007916474816,11.050431860254868,20.078737422840675,15.584603949006588,4.5862212527888611
R9_A1.jpg; T=135,0,7.41201389864856,6.7251775840799866,7.6498628771251287,4.8514623886774233,4.1099424526694097,4.3689449277284966,3.2758024182170371,5.936243273142666,4.4462976550614091,12.187405136681207,21.025331543172644,14.266153560321809,3.7453622844742416
R9_A1.jpg; T=150,0,7.5193506494794118,6.6126041173801831,7.4084822628139015,4.713858591986372,4.0384398780435165,4.3654476792725356,3.3123672886363482,6.0310271020899995,4.4632201975876171,9.5982710639259903,20.982046374574896,16.426397962054708,4.5284868321545124
R9_A1.jpg; T=180,0,8.3664936922807023,7.3015049079037686,7.9608932389986649,4.8715475631369332,3.984779668119232,4.1213382486468912,3.0178855495969401,5.2976334187509044,4.3107316015593913,17.87319479941057,20.015691699897715,11.412316230371792,1.465989381326485
R9_A1.jpg; T=210,0,7.5385531870458111,6.7025870905291285,7.5047639554717636,4.7730865956915238,4.0587178128605288,4.3507331318225715,3.2845644996502812,5.8852060117912375,4.3098634393420783,10.946847296336703,19.566941536219986,16.196305196254659,4.8818302469837382
R9_A1.jpg; T=225,0,7.392077443498585,6.7931930072706175,7.7112412921798166,4.898494525606865,4.1422246421790776,4.4079056875579665,3.3102370115159325,5.8866503320433585,4.3325067646477731,12.348891255553974,20.251965536158249,14.60538764635691,3.9192248554308553
R9_A1.jpg; T=240,0,6.6697107076278259,6.3257381804333583,7.4616427416407989,4.8370710946246485,4.1639822522847485,4.5565964283801721,3.5040914490197568,6.2306907106393723,4.5241559277918748,11.595162701759152,20.340208563340283,14.741309629944755,5.0496396125132588
R9_A1.jpg; T=270,0,6.6869016851127592,6.6429800493314524,7.9626134052892716,5.1424496496149814,4.35934515181662,4.6103275492452971,3.4149389748852115,5.8848627769335495,4.3694002395078284,18.275877291783388,18.893437103339032,12.271687267634768,1.4851788555058376
R9_A1.jpg; T=30,0,7.5461968015798835,6.7174917926093674,7.5072079149903175,4.7525775329876865,4.0442717377843307,4.3457011935538521,3.2908934231254063,5.8993522342649625,4.3046127768244169,10.967007259355452,19.620140775319157,16.113452054186141,4.891094503419029
R9_A1.jpg; T=300,0,6.9108607042002861,6.4800438925623931,7.5794474764742326,4.8746380641623936,4.1660558786219264,4.5423406008667735,3.4840789132367558,6.1746202962727255,4.487982568386097,11.04989291019084,20.078038412264355,15.585907585537527,4.5860926972237035
R9_A1.jpg; T=315,0,7.4109873926849774,6.7247607366893831,7.6496594552758328,4.8514418815710734,4.110002061305833,4.3691086330090521,3.2760187303747403,5.9368628250843525,4.4467547388746338,12.186612235744395,21.025261934991182,14.266905248147808,3.7456241262467298
R9_A1.jpg; T=330,0,7.5183896666560113,6.6043622794029044,7.3983395327865615,4.7016390639001795,4.0328751283653164,4.3610751010330535,3.3158667422268486,6.0467418619867095,4.4718843971561064,9.6388629748477133,20.99787535790313,16.381202696385984,4.5308851973495017
R9_A1.jpg; T=360,0,8.362733317742773,7.2980952343947001,7.95856166827922,4.8705492335299718,3.9816254092276386,4.1186177373100641,3.0178363584807388,5.303976424600406,4.3196616106181605,17.895104525311805,19.846949619771639,11.558075148811627,1.4682137119212708
R9_A1.jpg; T=45,0,7.3933647229592685,6.793684453166561,7.7114647149445261,4.8985141894061819,4.1421606406433931,4.4076908964257999,3.3099691411254835,5.8859444402194727,4.3319518953184764,12.349584650262873,20.25174320153787,14.604975976937013,3.9189510770530767
R9_A1.jpg; T=60,0,6.6702466208414206,6.3259003438831565,7.4617274371470614,4.8370546163324031,4.1639272430859089,4.5565074657836639,3.5040220694828053,6.2304959579512307,4.5239338422360147,11.595425417899945,20.34028730792604,14.740854198049671,5.0496174793806716
R9_A1.jpg; T=90,0,6.688305263163115,6.6420565738523125,7.9631264385573406,5.1423851893900938,4.359832463059238,4.6112848732718152,3.4162470069111763,5.8844310441602055,4.3692863581250201,18.24032507139836,18.861769140057493,12.340417091442161,1.4805334866116773
R9_A2.jpg; T=120,0,6.6830149244670318,6.1408931999694696,8.9156738395903297,4.5664917824378559,3.900619310957393,4.228721813752558,4.0445046052591787,5.837196432038219,4.4694995854742805,12.062997615196196,19.985879093199635,14.534719886346499,4.629787911311344
R9_A2.jpg; T=135,0,7.2706612672976796,6.4452189769207999,9.1205205989150233,4.5782627798287594,3.8436387102664273,4.0814989745051946,3.8344964581848537,5.4839226018807121,4.4294279790097599,12.532865267220972,18.986100482049199,15.555559837421725,3.8378260664988884
R9_A2.jpg; T=150,0,7.2802263203504802,6.2327880918828162,8.7382948771369922,4.4222083816829958,3.7605796546464929,4.0598480049222836,3.8544401286862295,5.593431709281794,4.604898216264135,11.689047820049751,18.624850435146573,15.344152295053068,5.7952340648963796
R9_A2.jpg; T=180,0,8.4406951063795042,7.1183136573779811,9.5343672969038167,4.6159139512984781,3.7403392041437873,3.8049484657889914,3.4137301345580746,4.8326199147334687,4.1288281039583863,17.255885778655518,19.348272704611226,12.049668858786365,1.7164168228044021
R9_A2.jpg; T=210,0,7.4582210997572931,6.4307023665101122,8.8890025416367262,4.4838241158485364,3.7795554433712817,4.0164980475657019,3.7885144248472993,5.5070739565705216,4.4089286998946413,10.899027531901877,18.995818725241154,16.620289849741866,4.7225431971129925
R9_A2.jpg; T=225,0,7.3423962430326393,6.4672436685169341,9.1022840804110725,4.5847533557285205,3.8303926238224095,4.0544273799386152,3.809414450588692,5.4599307199815712,4.5133930874904236,11.437668316800089,19.995339806994611,15.642560944360433,3.7601953223339897
R9_A2.jpg; T=240,0,6.7509241718647424,6.1634693339545192,8.8914313642033012,4.5733461933074855,3.9015973219333326,4.2227914749206859,4.0432414412076021,5.8276686706382135,4.5503579892051365,10.602998065996491,19.622099168998307,15.351302776465154,5.4987720273050353
R9_A2.jpg; T=270,0,6.718649787849535,6.4599667401727565,9.4897774752770694,4.8511844030294409,4.0739074229125825,4.2758242188629332,3.9273588091083615,5.3427772809399432,4.4207256638715604,16.528671495191794,18.588309463273944,13.569061961908984,1.7537852776010974
R9_A2.jpg; T=30,0,7.4377994967609373,6.4276312850827964,8.8902810744197414,4.487736426873238,3.7809956681189352,4.0194920874459958,3.7938606124335945,5.5187571216382754,4.3997607989168772,10.879657771973472,18.910909803754851,16.724135088942276,4.7289827636390074
R9_A2.jpg; T=300,0,6.6828560457349884,6.1408210121040403,8.9156010905073142,4.5664846896693012,3.9006189412987102,4.2287238734207815,4.0445162230129377,5.8372559124643386,4.4696297616044216,12.063193029521795,19.986104113685531,14.534323146172085,4.6298721608037754
R9_A2.jpg; T=315,0,7.2701066937248608,6.4449775276489065,9.120344949188592,4.5782385117175712,3.8436643621178246,4.0815640000886768,3.8346224270335112,5.4842311096420584,4.4297215616694334,12.533025233101061,18.986385545182113,15.555138876108387,3.837979202776991
R9_A2.jpg; T=330,0,7.2822004226796686,6.2357890111174639,8.7335022925512984,4.419591897139628,3.7581941241890791,4.0648590842160965,3.8679447407341541,5.5915583618303417,4.6045758346446117,11.727093411735833,18.656448073994515,15.264933969905622,5.7933087752617087
R9_A2.jpg; T=360,0,8.4330546932889376,7.1143378470946166,9.5293926692164099,4.6156764812556323,3.7417455393603056,3.80636383803939,3.4140785503608018,4.8379984262911258,4.1353750162815937,17.150118143772925,19.357757436601247,12.153952570917607,1.7101487875194072
