Image name,D5,D10,D16,D25,D30,D50,D75,D84,D90,D95
R10_A1.jpg,0.25266543822007803,0.2762990139742641,0.30585271784751583,0.36318117625049451,0.41980492635804628,0.63622170983299653,1.3684317556879888,1.7835652505994333,2.2903563711166766,3.4004988423570834
R10_A2.jpg,0.25545924513481544,0.27822075882090208,0.31074165425212991,0.3841819292547361,0.42074436181003783,0.65062664876335596,1.3901677852741532,1.8125019552830528,2.4142125588145298,3.4474756612817874
R10_B1.jpg,0.24734492963530125,0.27515257449318847,0.31274862253510838,0.39741805828678051,0.43638765879612879,0.66365158571862293,1.5095424243156286,1.9476763966607731,2.8963390902506561,3.8062936075367118
R10_B2.jpg,0.24473844038570364,0.27374335725977089,0.30849773364138139,0.39347457672142855,0.43340589765000231,0.65862454542184179,1.4536505040145882,1.8786577742131807,2.6619335358698466,3.6267263716931462
R10_B3.jpg,0.23808299869564747,0.27277992930096334,0.30614019546467008,0.37507576622766597,0.41946107627041196,0.64679746090066947,1.427293603221049,1.8380069012349542,2.4970966866633342,3.5114846385810035
R10_C1.jpg,0.231726423092974,0.27484394713979449,0.31637020256865761,0.38445452786377415,0.42653413264774032,0.64150153649179553,1.3538327859420622,1.7745284626692843,2.2606053477432693,3.3681912025311935
R10_C2.jpg,0.24540626136391361,0.27660695408842151,0.3205784877312699,0.40922767384341691,0.44710700241735563,0.66027969908924078,1.4165513326823942,1.8534859454271304,2.5932132463152451,3.5878377388846334
R10_D1.jpg,0.22301799857349661,0.26664368777887287,0.30066975662335393,0.3782292065568903,0.42705919122419456,0.64588210349840303,1.4727071097349045,1.9035811233700488,2.7427550344872964,3.6744541666245913
R10_D2.jpg,0.23693826513520469,0.27304963826343176,0.30871644686730204,0.39048226790679491,0.43140939343895401,0.64899290733210746,1.3999297426723971,1.8369622200395723,2.5217070694030115,3.5088568141321548
R10_D3.jpg,0.22667901499663065,0.27023399859647779,0.30941342705949565,0.38497253143559901,0.42495002163551809,0.65915471832254502,1.4647434260407004,1.9014742620459653,2.7620539013268459,3.7219125510238711
R10_E1.jpg,0.25022293531496725,0.27768273925049253,0.31370826943067992,0.38230342215874974,0.42531412845797317,0.6475777656767483,1.3906908463922858,1.8087056304243343,2.3925090795471919,3.4356574944475207
R10_E2.jpg,0.24939816958041866,0.27777154805094728,0.31466180058184456,0.38512117629409087,0.42802502874751608,0.65165894719126827,1.3959740242285634,1.7952649591049137,2.2981339895317259,3.3742114712092741



,,,,,,0.6434241792981763,,,,
,,,,,,0.65635786401371143,,,,
,,,,,,0.65089061779051816,,,,
,,,,,,0.65134324305101854,,,,
,,,,,,0.64961835643400834,,,,
