Image name,D5,D10,D16,D25,D30,D50,D75,D84,D90,D95,Description
Loc_2_1.jpg,0.29201332027039228,0.32064610753550515,0.35123666297466888,0.45635235455094336,0.5021413272127444,0.76693446086506323,1.4659345245502258,1.8140393263583987,2.2737991951395928,3.422170000932296,Top (21.3 cm)
Loc_2_2.jpg,0.29685728985284471,0.32698490674515029,0.36468741804505295,0.44362708534785394,0.49551331903788215,0.79101307612830452,1.504069998582843,1.8467672426369812,2.4209657928185782,3.4862902333762249,Top (18.7 cm)
Loc_2_3.jpg,0.20321037043508855,0.23096967782473862,0.27547157161256497,0.35466653068893877,0.40103505143867541,0.67842129435582232,1.4206696069993858,1.8066832399140011,2.3396487117920133,3.4772918011301024,Top (10.0 cm)
Loc_2_4.jpg,0.34131903050832746,0.37427705705699399,0.4088602056289023,0.51026342971662375,0.56969836567780119,0.84143353859614722,1.5353002115354615,1.8541257779211928,2.402033479046215,3.4700360645722204,Top (26.0 cm)
Loc_2_5.jpg,0.20340123798285967,0.23536365800867373,0.27076140694525452,0.32684648518002374,0.36603048815728578,0.58222514307036399,1.0681382438022038,1.5166554190429786,1.8156668692034954,2.5349328418549164,Scraped top (14.2 cm)
Loc_2_6.jpg,0.19828400790919035,0.22257599538041192,0.25233416874913545,0.31466300205887998,0.35669464082321967,0.56787623219314065,1.0408917249096379,1.5017596434555966,1.8090049224862359,2.5328096606728883,Scraped top (12.2 cm)
Loc_2_10.jpg,0.2135754752234873,0.24715095044697463,0.29770166765566519,0.38941862899068569,0.45060317930728988,0.7745602774488396,1.5432389818016166,1.8909364505839363,2.6195134466002585,3.5945304118625101,5 cm depth (13.1 cm)
Loc_2_11.jpg,0.21415965147658567,0.256173966863527,0.30171170574742368,0.40499595480081124,0.47127733618194029,0.79819004276797678,1.5781917514001755,1.9215328106092642,2.7252981759693338,3.6449945224512157,5 cm depth (10.4 cm)
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
