Image name,0 mm,0.063 mm,0.125 mm,0.180 mm,0.250 mm,0.300 mm,0.355 mm,0.425 mm,0.500 mm,0.710 mm,1 mm,2 mm,4 mm,8 mm
Line_3_29.jpg; T=150,1.6780889366346186,3.35128882191202,3.005728296596446,4.803930932289653,3.3291619161992534,3.2905349456100095,4.753248974701196,4.472644902859499,11.353853849513483,12.67858109665385,26.28045588989955,14.90542126135602,6.097060175774397,0.0
Line_3_44.jpg; T=150,1.2019181928713725,3.814650415249272,3.408124686766669,5.272290241672043,3.4941056786584834,3.420631087681483,4.1769515471050775,4.804670000391411,11.49618126565196,12.861625490495117,26.226094127284327,14.102756242207006,5.720001023965788,0.0
Line_3_45.jpg; T=150,1.2740687967607962,4.272781478961359,3.6902558570539528,5.442605402595787,2.7012642460676908,4.412458445388831,4.313811253762589,4.997538397529919,11.839404066031046,12.995660533997135,25.49856022129423,13.223846406355698,5.337744894200969,0.0
Line_3_4.jpg; T=150,1.360412050034439,4.429996056456421,3.6859101734998574,4.541494228578832,3.5221069783899024,3.4136431725344516,4.068762992356676,4.617100551901887,10.36371005249466,12.588872552202249,25.32107319740592,15.348623528199036,6.7382944659456605,0.0
Line_3_22.jpg; T=150,1.2252924825098979,3.882622954507848,3.0456242800621767,3.781363418995672,2.27061014979992,3.0126531531391736,3.7675614862156004,4.517968406262892,10.823993364329839,13.157978365846029,29.262930706495595,15.61562137728642,5.635779854548942,0.0
Line_3_28.jpg; T=150,1.4320601006305012,2.625523890157148,2.822920269204702,3.7897339120209694,2.7680960769836642,2.8671182301697766,4.284390563315225,4.891384743824448,11.089459287653728,14.060515390935409,28.516393658452568,15.000355925160186,5.8520479514916754,0.0
Line_3_57.jpg; T=150,1.2399678726010424,2.9224265633598865,3.3341908932103785,3.6363362064331732,3.8249461718780102,2.9078931261149346,4.755884183485847,4.560734019071619,11.494289276001705,13.833236592307086,27.838206436149374,13.891429013927088,5.7604596454598616,0.0
Line_3_6.jpg; T=150,1.2916479719078588,4.334365597540732,4.545330016074781,4.6079044105476346,3.6293394987788856,3.4874396852429017,4.947091807291882,4.562393633450743,10.619718987382056,12.226762609502542,24.78017923303943,14.188241951550136,6.779584597690418,0.0
Line_3_60.jpg; T=150,1.4373378076789212,3.6169173148161287,3.6760315933717527,4.505273462010209,2.69465362271914,3.5689413841248734,4.319990357320425,4.132500755563898,10.491557549144856,12.431420556629677,25.99460690743028,16.274504387159446,6.856264302030388,0.0
Line_3_11.jpg; T=150,1.4561739969919645,4.8962465390524255,4.141392973732719,5.1820371647089924,4.009137507016057,3.808394654389708,4.560032061584548,4.309388814608869,11.897897438233795,12.565321256923227,24.671790857420074,12.973666722537384,5.5285200128002465,0.0
