Image name,0 mm,0.063 mm,0.125 mm,0.180 mm,0.250 mm,0.300 mm,0.355 mm,0.425 mm,0.500 mm,0.710 mm,1 mm,2 mm,4 mm,8 mm
Line_3_29.jpg; T=225,1.7155922832366919,3.566624983497274,3.160656687508751,4.951421563094644,3.4089254306250516,3.370984862476097,4.9284534991025115,4.739049379251489,12.001821456932372,13.21605294348545,25.99989556927216,13.55428803187499,5.386233309642533,0.0
Line_3_44.jpg; T=225,1.2492457928543022,3.980157792651283,3.485116832444401,5.4135406325665,3.573267538227415,3.4888063310424218,4.245309120834697,4.919414442299517,11.820944951877722,13.297324153802116,26.20772526939436,13.29180403953798,5.0273431024672846,0.0
Line_3_45.jpg; T=225,1.3437207771785464,4.56832610119686,3.9197156274128586,5.7265651393970325,2.8374044059023813,4.68713236213184,4.568497461457529,5.260731124324626,12.63566474525852,13.860415178127301,24.694069502610674,11.390310586324349,4.507446988677496,0.0
Line_3_4.jpg; T=225,1.3446173694645305,4.447760727824615,3.6111719931370216,4.476010019961112,3.549243510800755,3.483211277652725,4.208574402216853,4.7984250897111504,10.99186956870925,13.305256184295775,26.032379225230738,14.246398503680322,5.505082127315153,0.0
Line_3_22.jpg; T=225,1.1654311743900283,3.6505809828601654,3.0125667547505546,3.8044716073381375,2.288657866468272,3.0456605353902177,3.7864786909483654,4.505247884338013,10.59102330636713,12.838144913367046,28.58126193381545,17.27807087975018,5.452403470216455,0.0
Line_3_28.jpg; T=225,1.3480516657149004,2.424218076884144,2.674786970592648,3.6850400802731715,2.660904513834627,2.709168312051685,4.043624223292865,4.599156039178752,10.44422839013429,13.243456494028852,28.360332150383066,17.233664217626117,6.573368866004891,0.0
Line_3_57.jpg; T=225,1.3587669620884757,3.340919572550747,3.7735324547208617,3.8799934131321048,3.956586023853665,2.9833065956867637,4.8941354346153565,4.752251492624937,12.2822179120631,14.460682379366295,26.85592131465695,12.484246442023814,4.9774400026169285,0.0
Line_3_6.jpg; T=225,1.3500220417450328,4.519817868225664,4.746147767257573,4.873857706602552,3.9253657160223216,3.813510179921349,5.411793368071241,5.027706837610891,11.618750148928333,12.962721294261787,24.09012126362752,12.299057126356745,5.361128681368997,0.0
Line_3_60.jpg; T=225,1.5211961125182152,4.010236658191792,4.009629104619141,4.6993199441655396,2.7176519797875422,3.5562189054992235,4.321391977614922,4.1926567703716255,10.841159806429284,13.2430956770309,25.71789130954863,15.230315126452641,5.939236627770537,0.0
Line_3_11.jpg; T=225,1.5090972374198253,5.265029481687262,4.2763587542745185,5.170954117927971,4.118857918295583,4.028239135361753,4.791769195788762,4.517575100568046,12.596606817830178,13.046618203777252,24.14972410517864,11.660726855639426,4.868443076250763,0.0
