Image name,0 mm,0.063 mm,0.125 mm,0.180 mm,0.250 mm,0.300 mm,0.355 mm,0.425 mm,0.500 mm,0.710 mm,1 mm,2 mm,4 mm,8 mm
IMG_2621.JPG,0.0,0.0,0.6107879750800436,3.6926284882336518,11.593500721434395,26.496797664809563,35.37445772102657,44.31785057246498,51.46032300105888,64.86413405928356,73.52866229524204,86.83122708072297,95.25835054633522,100.0
IMG_2616.JPG,0.0,0.0,0.5652772985676364,2.6353274979174732,9.742830710447592,20.825178202307697,31.094027808978325,40.26370971334715,46.88301619912941,59.97521064259756,68.98354419769467,83.68689998515295,94.1467350369874,100.0
IMG_2617.JPG,0.0,0.0,0.5435661728844394,3.061067098324628,8.793561069076233,22.112435349048862,30.111395658933066,39.19729314308736,45.77886670239865,59.60033971868248,68.83168213143081,83.93531017997907,94.38373651361564,100.0
IMG_2610.JPG,1.4210854715202004e-14,1.4210854715202004e-14,0.6745090544502403,3.2237584312040326,11.048113590224405,23.63192518340309,32.72994569250278,41.97342422324365,48.57434548940758,62.374209072393796,71.23433048532519,85.32068000650041,94.81274159496536,100.0
IMG_2614.JPG,0.0,0.0,0.0,0.0,9.008168015140953,16.026274135788256,26.4617217685109,38.16922080261715,46.66718008946802,60.356615355186726,70.86671463551792,86.47828872634275,95.79655806132048,100.0
IMG_2618.JPG,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14,2.510366171075759,9.508279925441796,22.25440918179769,31.609622093417016,40.31258592646618,46.69367118151884,60.34268368471498,69.64848476748168,84.10230886658255,94.20172611234044,100.0
IMG_2611.JPG,0.0,0.0,0.5394575676338746,2.5443521879114144,8.894641793018266,19.531725153629253,29.17677166839047,37.68160266956573,43.91209632951724,57.25291628960202,66.09449048484403,81.7002870553021,93.53747022425695,100.0
IMG_2613.JPG,0.0,0.0,0.0,3.274435500990833,12.032015218013655,23.734629634955677,34.938113996353046,45.02769782696429,52.11762626656642,65.57144654696009,74.66496262284853,88.065336988677,95.82774702622795,100.0
IMG_2619.JPG,0.0,0.0,0.0,3.2398203705982382,11.786237855577085,26.612747811343397,37.209040377394416,46.73774116296382,53.40193489555831,66.93621084788882,75.42078151809025,88.31312438749626,95.80400854914619,100.0
IMG_2609.JPG,0.0,0.0,0.0,0.0,6.1578318229160525,11.319306148766515,19.691366975191585,26.533392843497825,34.595282830575556,47.027116878290244,58.15391747652073,76.82477238574292,92.10671564408949,100.0
IMG_2612.JPG,0.0,0.0,0.4559197712126064,2.2219950002687483,8.064952443750869,18.195550745468182,27.619889693724947,36.1432468870749,42.491614888393606,56.29484917051146,65.92957177596843,81.97020479043277,93.75533059508888,100.0
IMG_2615.JPG,1.4210854715202004e-14,1.4210854715202004e-14,0.4839152138818434,1.938810491534099,7.859556578374254,16.208330667705724,24.461402881678325,32.299783544708546,39.24085026853858,52.53754912990093,62.56812829536591,80.01992858692195,93.29358370376393,100.0
