Image name,0 mm,0.063 mm,0.125 mm ,0.180 mm,0.250 mm,0.300 mm,0.355 mm,0.425 mm,0.500 mm,0.710 mm,1 mm,2 mm,4 mm ,8 mm,Description
Loc_1_1.jpg,0,0,0,0,0,0,0,1.6488873664120158,2.3105027534614875,1.4584760099394332,0.57258402498778549,0.33271779593546363,0.2065406097434867,0,Top (34.2 cm)
Loc_1_2.jpg,0,0,0,0,2.8651980802343879,1.2364347551225916,4.2263031744931547,1.5101010965710122,2.2001843109388357,1.6077497142951749,0.5893928591118448,0.33701315500033246,0.18711643987426327,0,Top (19.3 cm)
Loc_1_3.jpg,0,0,0.88692762840324058,2.6172097893285682,2.3158862425480344,2.0243452321112203,2.3107753879916224,1.6514605281167227,2.6787732862195814,1.4967539789502453,0.60598328685984082,0.32319029373121738,0.17974513704631684,0,Top (12.6 cm)
Loc_1_4.jpg,0,0,1.1992610782963276,2.4517179544505683,2.1731649877748773,2.8038866261777216,2.371359198051687,2.216233319659342,2.7770792034922311,1.6024669379411427,0.5835562498973923,0.30415426159857706,0.18396988280433926,0,Top (10.3 cm)
Loc_1_5.jpg,0,0,1.3555515186134253,2.188431900060352,2.3962447421004449,2.0581412222222579,2.315265395715838,1.9583871381769549,2.620898906480976,1.5901541591157007,0.59617701090246222,0.33124836544550135,0.17986562906973866,0,Top (6.35 cm)
Loc_1_6.jpg,0,0,0,1.5777927635237161,1.4095729754842727,1.2526394955822451,2.1960476196675205,1.5929265876925716,1.9804949731625237,1.3214445618532848,0.58445116787234208,0.46455569723041656,0.32446153105845849,0,Scraped top (15.7 cm)
Loc_1_7.jpg,0,0,1.2648441812165185,1.5742676927015673,1.3603896268438591,1.7725225447716642,2.0290694247195704,1.4589456417156275,1.9112070259692835,1.3742323441735256,0.57595003124477318,0.46664706957321234,0.31729081761829681,0,Scraped top (11.3 cm)
Loc_1_8.jpg,0,0,0,0,1.3981676535103351,2.421427483652018,2.0811002044653644,1.504952614644121,2.2128074815661338,1.6314037067788516,0.59546578459312571,0.36020296549143821,0.21022432271380076,0,Top auto-hdr (18.4 cm)
Loc_1_9.jpg,0,0,1.0539769044443692,1.6290046715525621,2.9154832063335441,1.6923976876577502,2.1736481529165754,1.5615963807080024,2.4608262152456413,1.5106537609023158,0.59781840049276402,0.36267968262738609,0.22031759891190283,0,Top auto-hdr (9.44 cm)
Loc_1_11.jpg,0,0,0,0,0,0,0,0,0,1.2417032367209788,0.53249866269168633,0.25746309316928456,0.17512443583459739,0,Top flash (58.6 cm)
Loc_1_12.jpg,0,0,0,0,2.4896144656163344,2.1194893918215669,1.7973845776899311,1.2862377448914799,2.7973739643304341,1.3662281432674157,0.57136927329107612,0.34765163330831911,0.20262073595524424,0,Top flash (21.9 cm)
Loc_1_13.jpg,0,0,0.76659963811388687,2.3504026624510757,2.1352775381270934,1.8871514881318603,2.166694322257813,1.5594048219047689,2.5642801042926426,1.4646507017140551,0.60878902913493782,0.34725755322480639,0.20644746343388773,0,Top flash (12.6 cm)
Loc_1_14.jpg,0,0,0,1.5822448038014478,2.1469051055375217,1.8839696483978892,2.1605244421725445,1.5605160927436115,2.5580311291939615,1.5803362835359982,0.60025511119116559,0.3460816855016659,0.20211164020958078,0,Top flash (12.7 cm)
Loc_1_15.jpg,0,0,1.0766003348863922,1.6941325014101911,2.0546081982253783,1.8134229104226833,3.1340623186399856,1.354610909491075,2.6407710677669356,1.5243613912818792,0.60083068166935838,0.34784487160389416,0.20324957038106911,0,Top flash (9.16 cm)
