Image name,0 mm,0.063 mm,0.125 mm,0.180 mm,0.250 mm,0.300 mm,0.355 mm,0.425 mm,0.500 mm,0.710 mm,1 mm,2 mm,4 mm,8 mm
R1_D2.jpg; T=240,0.6538968659060581,2.599576992833117,3.525994618266135,5.743228811436061,4.771820836057427,4.898450109642932,6.296554976022437,5.498713994011992,9.30793589447745,5.199629840368506,12.526406022458097,20.78721170424198,13.831048883305414,4.359530450972401
R1_C1.jpg; T=240,1.0273151847945294,5.290030780881619,6.0817053153250855,6.112733340279611,4.351062483078938,4.0227350043090295,5.8592515459918895,3.753619793078234,7.282577876241469,4.734411222205619,13.156131628788094,19.622633092331927,14.61990086031879,4.0858918723751545
R1_B3.jpg; T=240,0.4169684819140042,2.3910500595110555,2.5862818118736657,5.669146982821586,4.048386407401464,4.397281985096367,5.9750021770549475,6.872797101208142,10.623195352799133,5.691039010582867,11.647973422499533,19.18582947981589,16.37727094678348,4.11777678063788
R1_B2.jpg; T=240,0.5354232917754788,3.0347093229248867,3.129192283597864,5.157341441190658,4.380135661929392,6.0938790552068935,5.923849232194072,5.188002432986108,10.265515457379664,4.887471281680007,12.746928337181055,20.11657255243291,14.447931947740347,4.093047701780666
R1_C3.jpg; T=240,1.1679395842082976,5.653713930540496,4.531400732402425,5.898545344910192,4.179016158823623,5.1690987101629275,4.560042025849621,3.739858702380871,7.909796231165247,5.496481385238326,12.430646818234965,22.53566645027311,12.851073284349999,3.8767206414598863
R1_C2.jpg; T=240,1.1273689106331763,5.691012488586191,6.318470851998893,6.198983992583014,4.3401204728873495,3.9648988302660286,5.703982862615027,3.6250924030514833,6.973092316489272,4.56326022875526,13.236332791079578,21.399258611691838,13.433493523926561,3.4246317154363237
R1_E2.jpg; T=240,0.21951008777586853,1.2612276306550028,1.8985621982611038,2.833215135386596,2.90083040918979,3.561884622973688,7.0232306718496655,6.053735129629714,15.265270245917351,7.3446353448822945,10.991471204028802,21.972125470634502,14.621854072375365,4.0524477764402524
R1_A3.jpg; T=240,1.246347804648028,4.550354478474797,6.450600110292661,4.717013929602449,4.462430224517356,4.129355593192858,4.873286952589422,4.031199120221278,7.870198645933198,5.56672396982687,12.86724975783759,21.784056340383657,14.150560931970716,3.3006221405091236
R1_E1.jpg; T=240,0.1996945896345503,1.1256135475211886,1.3090709960328368,2.6483638131465064,2.744754514220673,3.4766154408313947,7.076568091214602,6.295683560398308,15.420775340293375,8.1016988178905,11.825056607372773,22.071497035994373,13.7637302466126,3.94087739883633
R1_D1.jpg; T=240,0.9726588705434659,3.701472213686829,4.680919469614616,6.919974298806848,3.518706972330648,5.073857353545884,6.102750861078813,5.011587704710698,8.002250342029061,4.453351644689485,13.758047978300494,20.520726495396282,13.433740876720837,3.8499549185460418
R1_B1.jpg; T=240,1.0275780439416036,3.929924131003098,4.773396761289889,6.761809453723104,5.02693517637967,4.73858958501608,5.582947925151227,4.4960306762915785,7.782950726261793,4.400896078235314,13.36242861405761,21.14329397791468,13.595584832357698,3.377634018376681
R1_A2.jpg; T=240,0.0,4.158335010977279,6.563217166058048,8.426782728097105,5.731504737821092,4.980462939472964,5.297173250030943,3.8143284286982673,6.3410868621416485,5.002535404708576,19.158578305241925,20.148642698776978,10.37735246797518,0.0
R1_A1.jpg; T=240,0.0,3.3836944507558457,5.360717256216312,6.9250230672644815,4.866803529334881,4.4765784817105665,5.255360466106677,4.3270890115116085,7.637012314637919,5.849908635661329,14.221591192515788,21.92799160511622,12.903587604921913,2.8646423842464706
