Image name,0 mm,0.063 mm,0.125 mm,0.180 mm,0.250 mm,0.300 mm,0.355 mm,0.425 mm,0.500 mm,0.710 mm,1 mm,2 mm,4 mm,8 mm
R1_D2.jpg; T=45,0.4910534367012464,2.0898935588568137,3.02813487839244,5.297546704661803,4.666488800004228,5.020663567981484,6.697061783614721,5.999283284820596,10.052051739086536,5.282582939229282,12.995376279606013,20.86072203597766,14.081153548806627,3.4379874422605696
R1_C1.jpg; T=45,1.1016130793317702,5.7046120084891605,6.484477453505828,6.399175360212281,4.424586005936064,4.008817378409922,5.691263287573952,3.5785034073216786,6.76394316307393,4.486257496919646,13.851854218475502,20.105045908386927,13.682674060010154,3.7171771723532
R1_B3.jpg; T=45,0.4027485470055768,2.3087042951400307,2.5603483368069684,5.701494594780978,4.118297371496562,4.49748213699836,6.117605557237095,7.000687091358055,10.429813187389492,5.604557306872772,13.019706342603314,19.22424292082549,15.002718074873686,4.011594236611623
R1_B2.jpg; T=45,0.4858973784151472,2.8164787118579464,2.9990679667938283,5.070303164695512,4.4094232642144195,6.2078918999943165,6.112591607507085,5.390419543496743,10.404671756204113,4.8668823880898815,12.52836985141598,19.086833888733327,14.865881734349834,4.755286844231866
R1_C3.jpg; T=45,1.2271212649242842,5.986589705974484,4.779593848609426,6.087328181478673,4.256966007298543,5.164951687141161,4.469610803871243,3.636831565874628,7.619201356064013,5.342911515251866,12.166205298715207,20.768611860453472,14.716962948423598,3.777113955919409
R1_C2.jpg; T=45,1.1556182714323,5.924886158045785,6.637590591848376,6.414106580529996,4.422493964576153,3.983730577084911,5.619058023135927,3.511545901881892,6.6988116852826245,4.428883729351597,14.174347127735185,21.064735873610946,12.998417496174595,2.965774019309716
R1_E2.jpg; T=45,0.18918480379444275,1.0641090838032257,1.5843518953760845,2.4450881827230395,2.632995307225527,3.390938472995444,6.969881459748925,6.247919977346313,16.338048860766026,7.716519397167853,12.774157617688296,20.748271475214544,14.529421253947186,3.3691122122030843
R1_A3.jpg; T=45,1.3619933677425209,4.942170239639217,6.864909817355382,4.911772558785616,4.563861204147017,4.1580928209225165,4.789697683288597,3.869948941400253,7.451598642049332,5.373006627127428,13.636240286289294,23.77444763561148,12.245516563966133,2.0567436116752087
R1_E1.jpg; T=45,0.18087926312458444,0.9818842805471412,1.1223917581295435,2.327687265568709,2.5053638345287634,3.260228050197956,6.934264495102148,6.475869005258633,16.399465649569635,8.366313346842245,13.030280340870734,20.5637882226286,14.45225868720449,3.3993258004268223
R1_D1.jpg; T=45,0.9497133852725242,3.655363206532503,4.7209564850808885,7.053666858092711,3.61700719477832,5.2351300227849835,6.253364515964599,5.049839295718099,7.878554493177657,4.411845507652487,14.47953560063206,21.953424216164773,12.04144781068984,2.700151407458552
R1_B1.jpg; T=45,1.1127204333749412,4.209693291592462,5.034437767665184,6.9456283586071805,5.057471642279351,4.692003453168021,5.414039171182605,4.305270710801413,7.435691490023258,4.566108732282847,13.49860201379154,20.6209289828912,13.73049986969305,3.3769040826469285
R1_A2.jpg; T=45,0.0,4.192746126363466,6.5338288897104295,8.359704976572377,5.660228623157939,4.908912125464331,5.211896046660646,3.8001151243812914,6.5039555596508976,5.058343842735547,19.522436569167766,20.777124841579273,9.470707274556046,0.0
R1_A1.jpg; T=45,0.0,3.5487330784766526,5.637299594286035,7.242760993468474,5.037372713810202,4.5758196053002225,5.243226360520844,4.221031576357748,7.292206481188997,5.577333636576913,14.701339745882766,21.54979043303958,12.576447056113196,2.79663872497837
