Image name,Pixel size (mm/pixel),Date/time,Device,Latitude,Longitude,Image height (mm),Image width (mm),Heigth above bed (mm)
Loc_1_15.jpg,0.030086848635235731,2022:07:08 08:58:32,SM-A515F,"53°1'35.7708"" N","4°49'38.54028"" E",67.695409429280389,120.34739454094293,91.587906874908768
Loc_1_14.jpg,0.041810344827586214,2022:07:08 08:58:25,SM-A515F,"53°1'35.7708"" N","4°49'38.54028"" E",94.073275862068954,167.24137931034485,127.27560851926977
Loc_1_13.jpg,0.041382252559726961,2022:07:08 08:58:22,SM-A515F,"53°1'35.7708"" N","4°49'38.54028"" E",93.110068259385656,165.52901023890786,125.97244529211001
Loc_1_12.jpg,0.072172619047619041,2022:07:08 08:58:15,SM-A515F,"53°1'35.7708"" N","4°49'38.54028"" E",162.38839285714286,288.69047619047609,219.7019432773109
Loc_1_11.jpg,0.19246031746031747,2022:07:08 08:56:42,SM-A515F,"53°1'36.21576"" N","4°49'38.75196"" E",433.03571428571433,769.84126984126988,585.87184873949582
Loc_1_9.jpg,0.031010230179028125,2022:07:08 08:56:27,SM-A515F,"53°1'36.26544"" N","4°49'39.015119"" E",69.773017902813308,124.04092071611252,94.398788927335644
Loc_1_8.jpg,0.060323383084577124,2022:07:08 08:56:18,SM-A515F,"53°1'35.636519"" N","4°49'39.102959"" E",135.72761194029852,241.29353233830849,183.63147497805093
Loc_1_7.jpg,0.036966463414634144,2022:07:08 08:51:55,SM-A515F,"53°1'36.04008"" N","4°49'38.679599"" E",83.174542682926827,147.86585365853657,112.53026362984215
Loc_1_6.jpg,0.051595744680851062,2022:07:08 08:51:47,SM-A515F,"53°1'36.04008"" N","4°49'38.679599"" E",116.09042553191489,206.38297872340425,157.06351689612015
Loc_1_5.jpg,0.021460176991150444,2022:07:08 08:49:37,SM-A515F,"53°1'35.44932"" N","4°49'39.98604"" E",48.285398230088504,85.840707964601791,65.327303487766784
Loc_1_4.jpg,0.033963585434173667,2022:07:08 08:49:20,SM-A515F,"53°1'35.44932"" N","4°49'39.98604"" E",76.41806722689077,135.85434173669466,103.38914977755807
Loc_1_3.jpg,0.041666666666666657,2022:07:08 08:48:50,SM-A515F,"53°1'35.51736"" N","4°49'39.23436"" E",93.75,166.66666666666666,126.83823529411764
Loc_1_2.jpg,0.063481675392670162,2022:07:08 08:48:40,SM-A515F,"53°1'35.51736"" N","4°49'39.23436"" E",142.83376963350787,253.92670157068062,193.24568832768711
Loc_1_1.jpg,0.11226851851851853,2022:07:08 08:48:19,SM-A515F,"53°1'35.51736"" N","4°49'39.23436"" E",252.60416666666663,449.07407407407408,341.75857843137248
