Image name,Pixel size (mm/pixel),Date/time,Device,Latitude,Longitude,Image height (mm),Image width (mm),Heigth above bed (mm)
Line_2_20.jpg,0.025963597430406854,2022:07:08 10:21:33,SM-A515F,"53°1'9.45408"" N","4°48'41.81688"" E",58.418094218415419,103.85438972162741,79.036245119032628
Line_2_19.jpg,0.033494475138121545,2022:07:08 10:21:16,SM-A515F,"53°1'9.59628"" N","4°48'41.913359"" E",75.362569060773481,133.9779005524862,101.9611228469288
Line_2_18.jpg,0.040962837837837836,2022:07:08 10:20:59,SM-A515F,"53°1'9.26076"" N","4°48'42.329519"" E",92.166385135135116,163.85135135135138,124.69569753577106
Line_2_17.jpg,0.026944444444444444,2022:07:08 10:20:42,SM-A515F,"53°1'8.72544"" N","4°48'43.207199"" E",60.625,107.77777777777777,82.022058823529406
Line_2_16.jpg,0.035349854227405247,2022:07:08 10:20:24,SM-A515F,"53°1'9.047639"" N","4°48'43.009199"" E",79.537172011661809,141.39941690962098,107.60911507460126
Line_2_15.jpg,0.02635869565217392,2022:07:08 10:20:08,SM-A515F,"53°1'9.014879"" N","4°48'43.17012"" E",59.307065217391298,105.43478260869566,80.23897058823529
Line_2_14.jpg,0.025963597430406854,2022:07:08 10:19:54,SM-A515F,"53°1'8.735159"" N","4°48'43.2648"" E",58.418094218415419,103.85438972162741,79.036245119032628
Line_2_12.jpg,0.039112903225806447,2022:07:08 10:19:20,SM-A515F,"53°1'8.454359"" N","4°48'44.2692"" E",88.004032258064555,156.45161290322579,119.0642789373814
Line_2_11.jpg,0.038009404388714731,2022:07:08 10:19:04,SM-A515F,"53°1'8.454359"" N","4°48'44.2692"" E",85.521159874608145,152.03761755485891,115.70509865388159
Line_2_9.jpg,0.037422839506172839,2022:07:08 10:18:29,SM-A515F,"53°1'8.042879"" N","4°48'44.592479"" E",84.2013888888889,149.69135802469137,113.91952614379083
Line_2_8.jpg,0.03873801916932907,2022:07:08 10:18:13,SM-A515F,"53°1'8.02272"" N","4°48'45.052199"" E",87.160543130990405,154.95207667731628,117.92308776545759
Line_2_7.jpg,0.038492063492063487,2022:07:08 10:17:56,SM-A515F,"53°1'7.66308"" N","4°48'45.17244"" E",86.607142857142861,153.96825396825398,117.17436974789915
Line_2_5.jpg,0.04425182481751825,2022:07:08 10:17:26,SM-A515F,"53°1'8.034599"" N","4°48'45.321479"" E",99.566605839416084,177.00729927007302,134.7077608415629
Line_2_4.jpg,0.039884868421052634,2022:07:08 10:17:13,SM-A515F,"53°1'7.327919"" N","4°48'45.78588"" E",89.740953947368425,159.53947368421058,121.41423181114551
Line_2_3.jpg,0.039624183006535946,2022:07:08 10:16:58,SM-A515F,"53°1'7.239719"" N","4°48'45.9684"" E",89.15441176470587,158.49673202614375,120.62067474048443
Line_2_2.jpg,0.034446022727272728,2022:07:08 10:16:38,SM-A515F,"53°1'7.217759"" N","4°48'46.096559"" E",77.50355113636364,137.78409090909091,104.85774565508021
Line_2_1.jpg,0.036742424242424236,2022:07:08 10:16:25,SM-A515F,"53°1'7.217759"" N","4°48'46.096559"" E",82.670454545454547,146.96969696969697,111.84826203208557
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
