Image name,D5,D10,D16,D25,D30,D50,D75,D84,D90,D95
20221026_161227.jpg,0.3804642502300217,0.43107860898976613,0.4613811983359392,0.5097863603756325,0.5459419915060186,0.6905645160275631,1.5405198449739301,1.9541711674471487,2.8781631324317782,3.7558205162284475
