Image name,Pixel size (mm/pixel),Date/time,Device,Latitude,Longitude,Image height (mm),Image width (mm),Heigth above bed (mm)
T01_01.jpg,0.046828185328185334,2023:04:21 13:49:34,SM-A515F,"53°0'28.85283"" N","4°47'37.96553"" E",13.486517374517375,23.97603088803089,18.246464683170565
T01_02.jpg,0.04211284722222222,2023:04:21 13:50:26,SM-A515F,"53°0'28.57945"" N","4°47'38.3744"" E",12.1285,21.561777777777767,16.409147058823528
T01_03.jpg,0.034852011494252884,2023:04:21 13:50:56,SM-A515F,"53°0'28.43702"" N","4°47'38.42661"" E",10.037379310344829,17.844229885057473,13.579983772819475
T01_04.jpg,0.03778348909657321,2023:04:21 13:51:15,SM-A515F,"53°0'28.3815"" N","4°47'38.46976"" E",10.881644859813084,19.345146417445484,14.722225398570645
T01_05.jpg,0.03109871794871795,2023:04:21 13:51:37,SM-A515F,"53°0'28.36219"" N","4°47'38.88225"" E",8.95643076923077,15.92254358974359,12.117523981900453
T01_06.jpg,0.032957880434782615,2023:04:21 13:52:06,SM-A515F,"53°0'28.42194"" N","4°47'38.6496"" E",9.49186956521739,16.874434782608695,12.841941176470588
T01_07.jpg,0.03475214899713467,2023:04:21 13:52:26,SM-A515F,"53°0'28.16605"" N","4°47'38.9091"" E",10.008618911174787,17.79310028653295,13.54107264453059
T01_08.jpg,0.03686474164133738,2023:04:21 13:53:17,SM-A515F,"53°0'28.2"" N","4°47'38.8916"" E",10.617045592705168,18.874747720364734,14.364238154836402
T01_09.jpg,0.028808788598574823,2023:04:21 13:53:51,SM-A515F,"53°0'28.31361"" N","4°47'39.12244"" E",8.29693111638955,14.75009976247031,11.225259745703509
T01_10.jpg,0.03070506329113924,2023:04:21 13:54:11,SM-A515F,"53°0'28.25462"" N","4°47'39.2543"" E",8.843058227848102,15.720992405063292,11.964137602382724
T01_11.jpg,0.035360058309037906,2023:04:21 13:54:34,SM-A515F,"53°0'28.2602"" N","4°47'39.43927"" E",10.183696793002916,18.104349854227408,13.777942719945125
T01_12.jpg,0.0382602523659306,2023:04:21 13:55:25,SM-A515F,"53°0'28.12079"" N","4°47'39.55937"" E",11.018952681388011,19.589249211356467,14.90799480423084
T02_01.jpg,0.03546345029239766,2023:04:21 13:59:34,SM-A515F,"53°0'32.16422"" N","4°47'43.39309"" E",10.213473684210527,18.157286549707607,13.818229102167182
T02_02.jpg,0.032868563685636856,2023:04:21 13:59:54,SM-A515F,"53°0'32.238"" N","4°47'43.46369"" E",9.466146341463414,16.82870460704607,12.807139167862266
T02_03.jpg,0.03062752525252525,2023:04:21 14:00:17,SM-A515F,"53°0'32.15638"" N","4°47'43.54607"" E",8.820727272727273,15.68129292929293,11.93392513368984
T02_04.jpg,0.03062752525252525,2023:04:21 14:00:34,SM-A515F,"53°0'32.11474"" N","4°47'43.85114"" E",8.820727272727273,15.68129292929293,11.93392513368984
T02_05.jpg,0.03062752525252525,2023:04:21 14:00:56,SM-A515F,"53°0'32.00218"" N","4°47'43.74945"" E",8.820727272727273,15.68129292929293,11.93392513368984
T02_06.jpg,0.033320054945054946,2023:04:21 14:01:23,SM-A515F,"53°0'32.09542"" N","4°47'43.83424"" E",9.596175824175823,17.059868131868132,12.983061409179056
T02_07.jpg,0.029085131894484414,2023:04:21 14:01:44,SM-A515F,"53°0'32.06661"" N","4°47'43.92115"" E",8.37651798561151,14.89158752997602,11.33293609818028
T02_08.jpg,0.03322876712328767,2023:04:21 14:02:07,SM-A515F,"53°0'32.1517"" N","4°47'44.10974"" E",9.569884931506847,17.013128767123288,12.947491377921029
T02_09.jpg,0.02965403422982885,2023:04:21 14:02:35,SM-A515F,"53°0'31.96522"" N","4°47'44.23617"" E",8.54036185819071,15.182865525672376,11.554607219905078
T02_10.jpg,0.0321710875331565,2023:04:21 14:02:55,SM-A515F,"53°0'32.01048"" N","4°47'44.35476"" E",9.265273209549072,16.471596816976128,12.535369636448744
T02_11.jpg,0.02965403422982885,2023:04:21 14:03:17,SM-A515F,"53°0'31.98151"" N","4°47'44.3104"" E",8.54036185819071,15.182865525672376,11.554607219905078
T02_12.jpg,0.028403981264637005,2023:04:21 14:03:37,SM-A515F,"53°0'31.99162"" N","4°47'44.79803"" E",8.180346604215458,14.542838407494148,11.067527758644443
T03_01.jpg,0.036531626506024095,2023:04:21 14:06:25,SM-A515F,"53°0'35.57519"" N","4°47'47.28021"" E",10.52110843373494,18.704192771084333,14.234440822111974
T03_02.jpg,0.033047683923705724,2023:04:21 14:06:45,SM-A515F,"53°0'35.60808"" N","4°47'47.53066"" E",9.517732970027248,16.92041416893733,12.876932841801569
T03_03.jpg,0.03269137466307278,2023:04:21 14:07:05,SM-A515F,"53°0'35.54682"" N","4°47'47.46307"" E",9.415115902964963,16.737983827493263,12.738097986364355
T03_04.jpg,0.03588313609467456,2023:04:21 14:07:33,SM-A515F,"53°0'35.44498"" N","4°47'47.67158"" E",10.334343195266273,18.37216568047337,13.981758440654366
T03_05.jpg,0.03277972972972973,2023:04:21 14:07:51,SM-A515F,"53°0'35.3697"" N","4°47'47.72529"" E",9.440562162162164,16.783221621621617,12.772525278219394
T03_06.jpg,0.032603494623655915,2023:04:21 14:08:09,SM-A515F,"53°0'35.64399"" N","4°47'47.94617"" E",9.389806451612904,16.692989247311832,12.70385578747628
T03_07.jpg,0.03475214899713467,2023:04:21 14:08:31,SM-A515F,"53°0'35.36638"" N","4°47'47.78202"" E",10.008618911174787,17.79310028653295,13.54107264453059
