Image name,Pixel size (mm/pixel),Date/time,Device,Latitude,Longitude,Image height (mm),Image width (mm),Heigth above bed (mm)
20221109_145949.jpg,0.02445054945054945,2022:11:09 14:59:49,SM-A515F,"52°6'8.16696"" N","5°13'34.14216"" E",7.041758241758242,12.518681318681319,9.527084680025856
20221109_145941.jpg,0.02511286681715576,2022:11:09 14:59:41,SM-A515F,"52°6'8.16696"" N","5°13'34.14216"" E",7.232505643340857,12.85778781038375,9.785154693931748
20221109_145934.jpg,0.029123036649214663,2022:11:09 14:59:34,SM-A515F,"52°5'28.61988"" N","5°14'33.567"" E",8.387434554973822,14.910994764397905,11.347705574376347
20221109_145918.jpg,0.0239247311827957,2022:11:09 14:59:18,SM-A515F,"52°5'28.61988"" N","5°14'33.567"" E",6.890322580645162,12.249462365591395,9.322201138519924
20221109_145908.jpg,0.02494394618834081,2022:11:09 14:59:08,SM-A515F,"52°5'28.61988"" N","5°14'33.567"" E",7.183856502242152,12.771300448430493,9.719335267739384
20221109_145855.jpg,0.026807228915662645,2022:11:09 14:58:55,SM-A515F,"52°5'28.61988"" N","5°14'33.567"" E",7.7204819277108445,13.725301204819276,10.445357902197024
