Image name,D5,D10,D16,D25,D30,D50,D75,D84,D90,D95,Description
Loc_6_1.jpg,0.19943450480691485,0.22692014053484572,0.26578210262078789,0.34419257178359836,0.39448433470286604,0.66203840118740631,1.4240825617913182,1.8347221827827211,2.5549043457366993,3.7218457995298069,Ripple (6.79 cm)
Loc_6_2.jpg,0.19616067204660478,0.22098110663756018,0.25139474535058837,0.3213596835852901,0.35082014390611832,0.57293803491826467,1.1330295022089234,1.5815063283622974,1.8804908791312136,2.9383793761910275,Ripple (17.3 cm)
Loc_6_3.jpg,0.46004676129571076,0.49509352259142148,0.54127485251381002,0.61136409420028692,0.65030256180388513,0.9095863054104798,1.5846310946943118,1.8556776987417551,2.2730880808441594,3.4035762397987357,Ripple (42.9 cm)
Loc_6_4.jpg,0.19371526899697661,0.21248737520815747,0.23501390266157451,0.28690261167904529,0.32140777385713104,0.51223943464391009,0.99602337880132219,1.4928066384199814,1.8275217075817269,2.7679356043348688,Flat (10.1 cm)
Loc_6_5.jpg,0.082277779634876966,0.10155555926975393,0.12468889483160631,0.23426515768576223,0.27571133354903044,0.53834192376783363,1.3761361688755391,1.8821525613951293,2.8403080217516807,3.9165312263000609,Flat (5.88 cm)
Loc_6_6.jpg,0.081577644410897279,0.10015528882179456,0.1224484621148713,0.23799526241377233,0.27594314506797618,0.53540268195861751,1.3709218642906433,1.8816354655871215,2.8391361369315149,3.9110672709400243,Flat + Shade (5.88 cm)
Loc_6_7.jpg,0.20420299459797281,0.2356839847659993,0.27858685848051534,0.34573197374643222,0.39530287349386334,0.65838251388499525,1.3146851567756903,1.7113723501073914,1.9758304789951922,3.2759218819409179,Scraped top (5.91 cm)
Loc_6_8.jpg,0.28167901809032508,0.31619217030474828,0.36541005131277676,0.44932320846313623,0.48329882945733482,0.70342468682950265,1.266482968742606,1.635484442775812,1.8814854254646156,2.7568092536127611,Scraped top (8.35 cm)
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
