Image name,0 mm,0.063 mm,0.125 mm,0.180 mm,0.250 mm,0.300 mm,0.355 mm,0.425 mm,0.500 mm,0.710 mm,1 mm,2 mm,4 mm,8 mm
R8_C1.JPG; T=45,0.3562729852078532,3.406338346196522,4.219924359829965,7.395585090780939,5.810017189004447,5.861320921812832,6.277903870405168,5.570046942641067,7.699832226969108,3.843382376104308,6.3507862169041225,10.346906359361343,14.819746536141274,18.041936578641046
R8_E2.JPG; T=45,0.0,2.8650876844286635,3.991882446561078,6.432562952107626,4.461717492635373,6.183313370727706,7.2329398118828285,5.882628994999609,8.551689608045264,4.555290638473639,7.532838871230233,11.122345484862779,16.494019362703842,14.693683281341373
R8_B2.JPG; T=45,0.0,3.3826421082478144,4.4003217196381135,7.147728755179586,4.7137988414667085,6.147592118371158,6.723509957695635,6.118782678496326,7.454661660583986,4.163591260777672,7.760425745727563,10.894924221253257,14.451722523253784,16.6402984093084
R8_B1.JPG; T=45,0.0,6.454524078102293,5.9491350168467045,7.709766755744232,5.800506268967482,5.135243601834414,5.1641616859804085,4.417683631946445,5.932153795641135,3.7603219474410174,6.790209867039107,11.23881800527163,14.954510557237597,16.692964787947542
R8_A1.JPG; T=45,0.4207109314448687,2.9533667589571224,4.084643323861696,6.0667010372671015,4.5639166925095935,5.928877246320742,6.7666762238256775,5.601277376841378,8.968947663291166,4.791082983944997,7.254788509800947,11.365685568143823,14.724131586693881,16.509194097097012
R8_E1.JPG; T=45,0.0,3.2889297429106854,3.8389518542124157,6.080789230065522,5.617356712414603,5.799967346461829,7.9775050291469904,5.225094457920547,8.281687845550277,4.22953265239697,8.049864825124889,11.718606298495741,15.183950810626525,14.707763194673
R8_D1.JPG; T=45,0.0,7.002423849059218,6.3712894942857625,7.930410942411964,5.867123683257918,5.171191755643127,5.158190847862324,3.6560462570206034,5.8107163337090535,3.5004911345664254,7.8820920323845804,10.961914649702997,14.866105712326755,15.822003307769279
R8_A2.JPG; T=45,0.0,2.6145215319875668,3.7365854911684737,4.958635553934985,4.825628161114091,6.585520331144655,6.549739456744407,6.711023068601032,9.82549545396144,4.527198877740691,7.275140872755432,11.288025018006644,15.088068229265733,16.014417953574846
R8_C2.JPG; T=45,0.7970761997178459,4.11999411626284,4.721071333473812,6.553806106198122,6.042560251051217,5.982529566059065,6.14881455697365,5.2274348850703625,7.130912418692271,3.8642657849963937,5.575746640227922,10.014628101559042,14.535863009279867,19.2852970304376
R8_D2.JPG; T=45,0.0,3.0478273620384972,4.165678899158125,6.45580191163484,5.86022430636166,6.0456473970952365,7.012238079178152,5.570344710036844,8.192973349243339,4.084733829208397,7.525217962960474,11.482596986530053,14.078079947731027,16.47863525882335
