Image name,0 mm,0.063 mm,0.125 mm,0.180 mm,0.250 mm,0.300 mm,0.355 mm,0.425 mm,0.500 mm,0.710 mm,1 mm,2 mm,4 mm,8 mm
R7_D1.JPG; T=30,0.7397158955952239,5.373151238538062,5.31945204070918,6.958320914536947,5.740749020176457,5.326509097049433,5.4140792414552115,4.754002261160303,6.568067716788452,4.022330780829652,5.333352751546274,10.644195123960206,17.145020091084607,16.66105382656999
R7_A2.JPG; T=30,0.0,2.5193345947350867,2.908091001020785,4.881494845287172,3.6535535734345226,5.513523575834527,7.1818848903882415,7.7917380700437935,10.852060384349711,4.883114579027633,8.176342360871795,11.681720779169586,16.36390948930999,13.593231856527154
R7_B1.JPG; T=30,0.8196020635265654,4.992627466477728,5.881322830466687,7.483860766869947,4.884979288082937,5.5964088332306,5.644870656935997,4.2191366521648686,6.596465113712653,4.197271999926564,7.489259925666263,11.137508221964683,14.503915645956244,16.552770535018247
R7_A1.JPG; T=30,0.0,0.9893160690145408,1.0623866908930923,1.931763899293008,2.2516191776742494,3.132194873053649,5.455849845419972,7.005142154182629,20.204919195644056,8.07909082632273,6.8656854096080755,11.819442779731329,15.66463994243299,15.537949136729686
R7_C2.JPG; T=30,0.0,5.324943540810166,6.416084011426582,8.30532701808235,4.567869647206106,5.381065815702993,5.514814179890883,4.10281890654333,6.666446500906867,4.245314782441518,7.858816392276357,10.806282753700865,14.094323149915528,16.71589330109645
R7_B2.JPG; T=30,0.5670642680474817,3.7224846143222647,4.92219491016456,5.788654357980204,6.257922161182389,4.939197290717813,6.637982503428638,5.183306067569268,7.903591789046284,4.188948607159508,7.138258868867201,12.26822421518341,15.376674274410336,15.105496071920646
R7_E2.JPG; T=30,0.8356564372858942,3.6768981729639196,5.0220614025631605,6.9033632417165895,5.169171961778744,4.944924117648959,6.0207908792028375,5.336743477771528,7.4750696779411925,4.425887708147112,7.19020546265172,11.701261270710392,15.481687601725664,15.816278587892285
R7_E1.JPG; T=30,0.5817437821746936,2.6849678815893547,3.908577615259072,5.923173300454363,4.935501593528325,6.18836996766318,6.812759898337699,5.609342357531964,9.035999652430617,4.2874433306906505,6.950673315571605,11.147709065976336,16.45685718074853,15.476881058043606
R7_D2.JPG; T=30,0.15975863311045946,1.7479148276982877,2.598661352105517,4.679553546577517,5.047386705446831,4.576438346024563,8.240352692898878,7.3709755962864865,10.53559495890279,5.202196286983782,7.046812961527183,10.949117452798221,16.11703493939428,15.72820170024522
R7_C1.JPG; T=30,0.1854995071008793,1.1069692623246874,1.2159191355988972,2.781715943743798,2.7188928552630767,4.563911475253383,7.026122496327256,7.896601645768527,16.139831248557627,6.590246208109164,6.8968400460065205,11.120930601214475,15.678739003745894,16.0777805709858
