x,y
116200.5539,559036.6528
116250.5813,559073.9489
116550.6204,559296.6088
116600.6022,559334.3303
116650.6165,559372.4455
116695.1169,559417.9375
117000.4991,559653.2139
117050.5449,559695.7185
117100.5181,559738.8008
117150.5768,559782.555
117200.6686,559826.9483
117250.6886,559871.8716
117300.6902,559917.3367
117350.7288,559963.3647
117400.7656,560009.8814
115251.5541,558101.4977
115301.5815,558171.3928
115351.6077,558237.8308
115901.2163,558801.2137
115951.2388,558842.308
116001.1761,558882.3674
116051.2174,558921.6788
116101.1253,558960.2035
116151.1763,558998.2716
116201.1078,559035.8203
116251.1625,559073.1352
116601.2043,559333.5319
116651.233,559371.6581
116695.6803,559417.1114
117000.9983,559652.3473
117051.0899,559694.88
117101.0361,559737.9454
117151.1536,559781.7381
117201.3372,559826.2046
117251.3771,559871.1464
117301.3804,559916.6131
117351.4575,559962.68
115252.3311,558100.8683
115302.3722,558170.7806
115901.8244,558800.4199
115951.8581,558841.5229
116001.7641,558881.5586
116051.8261,558920.8854
116101.688,558959.3768
116151.7645,558997.4629
116201.6617,559034.9877
116651.8495,559370.8708
117001.4974,559651.4808
117051.6348,559694.0416
117101.5542,559737.0901
117151.7304,559780.9213
117202.0058,559825.461
117252.0657,559870.4212
117302.0706,559915.8895
117352.1863,559961.9952
115253.1082,558100.2388
115303.1629,558170.1684
115902.4325,558799.6261
115952.4775,558840.7378
116002.3522,558880.7498
116052.4349,558920.092
116102.2506,558958.5501
116152.3526,558996.6541
116202.2157,559034.1551
116652.466,559370.0834
117001.9965,559650.6143
117052.1797,559693.2031
117102.0723,559736.2348
117152.3072,559780.1044
117202.6744,559824.7174
117252.7542,559869.6961
117302.7609,559915.1659
117352.9151,559961.3105
115253.8852,558099.6094
115303.9536,558169.5563
115903.0407,558798.8322
115953.0969,558839.9527
116002.9402,558879.941
116053.0436,558919.2987
116102.8133,558957.7234
116152.9408,558995.8454
116202.7696,559033.3225
117002.4957,559649.7478
117052.7246,559692.3646
117102.5904,559735.3794
117152.884,559779.2875
117203.343,559823.9738
117253.4428,559868.9709
117303.4511,559914.4423
117353.6438,559960.6257
115304.7444,558168.9441
115903.6488,558798.0384
115953.7163,558839.1676
116003.5283,558879.1321
116053.6523,558918.5053
116103.3759,558956.8967
116153.5289,558995.0366
116203.3235,559032.49
117002.9948,559648.8812
117053.2696,559691.5261
117103.1084,559734.5241
117153.4608,559778.4706
117204.0116,559823.2301
117254.1313,559868.2457
117304.1413,559913.7187
117354.3726,559959.9409
115305.5351,558168.3319
115904.2569,558797.2446
115954.3356,558838.3825
116004.1163,558878.3233
116054.261,558917.7119
116103.9386,558956.07
116154.1171,558994.2279
116203.8774,559031.6574
117053.8145,559690.6876
117103.6265,559733.6687
117154.0376,559777.6537
117204.6802,559822.4865
117254.8199,559867.5205
117304.8315,559912.9951
117355.1014,559959.2562
115306.3258,558167.7198
115904.8651,558796.4507
115954.955,558837.5974
116004.7044,558877.5145
116054.8697,558916.9185
116104.5012,558955.2433
116154.7052,558993.4191
116204.4313,559030.8248
117054.3594,559689.8491
117104.1446,559732.8134
117154.6144,559776.8368
117205.3488,559821.7429
117255.5084,559866.7953
117305.5217,559912.2715
117355.8302,559958.5714
115955.5744,558836.8123
116005.2924,558876.7057
116055.4784,558916.1251
116105.0639,558954.4166
116155.2934,558992.6104
116204.9852,559029.9922
117054.9044,559689.0107
117104.6626,559731.9581
117155.1913,559776.02
117206.0174,559820.9993
117256.197,559866.0701
117306.2119,559911.5479
117356.5589,559957.8867
116056.0872,558915.3317
116105.6265,558953.59
116155.8816,558991.8016
117055.4493,559688.1722
117105.1807,559731.1027
117155.7681,559775.2031
117206.686,559820.2556
117256.8855,559865.3449
117306.9022,559910.8243
117357.2877,559957.2019
116056.6959,558914.5383
116106.1892,558952.7633
116156.4697,558990.9929
117055.9942,559687.3337
117105.6988,559730.2474
117156.3449,559774.3862
117207.3545,559819.512
117257.5741,559864.6198
117307.5924,559910.1007
116106.7518,558951.9366
116157.0579,558990.1841
117056.5392,559686.4952
117106.2169,559729.3921
117156.9217,559773.5693
117258.2626,559863.8946
117308.2826,559909.3771
116107.3145,558951.1099
116157.646,558989.3754
117057.0841,559685.6567
117106.7349,559728.5367
117157.4985,559772.7524
117258.9512,559863.1694
117308.9728,559908.6534
116158.2342,558988.5666
117107.253,559727.6814
117158.0753,559771.9356
117309.663,559907.9298
116158.8223,558987.7579
117107.7711,559726.826
117108.2892,559725.9707
117108.8072,559725.1154
117410.8475,560073.3413
117411.7338,560072.8781
117412.62,560072.4149
117413.5062,560071.9516
117414.3925,560071.4883
117415.2787,560071.025
117416.1649,560070.5618
117417.0511,560070.0985
117417.9373,560069.6353
117418.8236,560069.172
117419.7098,560068.7088
117420.596,560068.2456
117421.4823,560067.7823
117422.3685,560067.3191
117423.2547,560066.8558
117424.141,560066.3926
117425.0272,560065.9293
117425.9134,560065.4661
117426.7996,560065.0028
117427.6858,560064.5396
117428.5721,560064.0763
117429.4583,560063.613
117430.3445,560063.1498
117431.2308,560062.6865
117432.117,560062.2233
117433.0032,560061.76
117433.8895,560061.2968
