Image name,0,0.063,0.125,0.17999999999999999,0.25,0.29999999999999999,0.35499999999999998,0.42499999999999999,0.5,0.70999999999999996,1,2,4,8
R01_A,0.000000000000000000,0.000000000000000000,0.7326724286319433,3.51192302205824092,8.0940824903512265,7.943111199819882,8.522062480707604,11.732891839567394,12.56105097316552,10.612887388251153,21.933819212627377,11.26965787941963,2.737807297925386,0.348033787474648
R01_B,0,0.000000000000000000,0.1648525917079553,0.95504544402062663,4.9271231387964889,7.1805670036837768,11.788556560264269,15.461675168956013,13.148798459633561,12.09484437827784,20.639550798356169,10.2703503037531,2.721962111678465,0.646674040871758
R01_C,0.000000000000000000,0.0000000000000000000,0.5166581663322915574,2.55963411508344052,7.8602924540684995,8.497239769906528,10.42603551630233,13.352010035120486,10.394074211901504,12.352078293270459,21.012685999192811,10.131201355857982,2.383783933362778,0.514306149600884
R01_D,2.84e-14,0.00000000000000000000,0.22983731196613632619,1.43034906934009598,6.4210735979945355,7.1015787473384933,11.559280350817986,15.208581329051952,11.807347953253775,12.913581192118095,20.941630767998447,9.445926302962363,2.440130863083965,0.500682514074128
R01_E,0,0.000000000000000000,0.0596054193210023,0.245468294507674045,1.00746729170654703,2.2521892267965313,6.1419678334560217,22.4004321878333315,21.060214161934226,11.372353622136984,20.547298142415485,10.978747232859035,3.235506323641445,0.698750263391716
R02_A,0.0000000000000000000,0.00000000000000000000,0.28923053616216520822,1.4011022907707087,6.0586652415256310,9.9823325075104776,9.418731909102746,14.351704265457130,11.860878580666181,11.56549028090001,19.718090136961990,11.183469532121066,3.287226658756694,0.883078060065202
R02_B,0.000000000000000000,0.00000000000000000,0.09532018990270785,0.234811875056209374,1.47031443551654206,2.4833487456597823,7.1309112172208700,17.129310423047869,24.94052613791862,11.961985483698847,21.138167374960943,10.300352296349573,2.57853284223592,0.536418978432124
R02_C,0.0000000000000000000,0.00000000000000000000,0.10776856091472097887,0.39624944204872747,2.56321361323158214,4.2214411295243650,7.1001305532566334,17.712670264840000,21.774281838805408,12.552120639348161,20.804591458594587,9.912684871182108,2.328226017576128,0.52662161067758
R02_D,0,0.00000000000000000000,0.14806465999522799848,0.714691332842364,4.06712076399220734,5.9578706348204236,12.766141111765265,17.496387749598881,12.434241185213210,11.608363582905767,19.775021804916349,10.844823728540234,3.323422250331490,0.863851195078581
R03_A,0.000000000000000000,0.00000000000000000,0.0556261247028544,0.205768323478949355,0.9253183733294037,1.4713180920334992,5.2555145054362953,16.4530165745306647,28.52077867000695,9.639971058029090,19.642129936027146,12.133534873545614,4.813653377886993,0.883370090992543
R03_B,1.42e-14,0.00000000000000000000,0.16088892331787008061,0.84865362866686667,4.919249934551587,7.8741392640527010,11.043352212572756,18.053930342475567,10.424241926780269,11.441125436229385,21.661095727074652,10.915765877827369,2.270611490864624,0.386945235586339
R03_C,1.42e-14,0.00000000000000000000,0.18288668242516337159,0.80755053769964036,3.07263967867274346,5.2313449110486090,9.8766633096561520,16.369893192909359,18.033498956087385,11.409841839535574,20.44862675136591,10.808952947922393,3.01537397583201,0.742727216845054
R05_A,2.84e-14,0.00000000000000000000,0.05862414257647685645,0.167874853255042922,0.9155678020564011,1.3390287232054590,3.4807023847794483,16.0598887026136765,30.378201931191832,8.325744056366794,18.772677534242476,14.134642806638809,5.370798601882328,0.996248461191229
R05_B,0,0.00000000000000000000,0.30635094094211012816,1.15843753335818178,5.322436295489609,4.6833855008600551,6.347806893451519,10.863881544442421,24.63628607945525,11.87431461370118,20.67646775551921,10.549277905502507,3.040692925061052,0.540662012216899
R05_C,0,0.00000000000000000000,0.12851804881036343886,0.51465582717131042,3.24648483508015318,4.8628253572562130,9.55304358721278,17.325177216957144,17.945278845171330,12.400802046180573,20.031523313983371,10.559221422764892,2.863834509162359,0.568634990249507
R07_A,1.42e-14,0.00000000000000000000,1.15141423871986603444,4.1649442047279877,8.5352381334715517,7.919410542837042,8.311248291133069,11.128630586501586,12.356351117634901,11.875481411279196,20.713196519006871,10.527895686212474,2.768363383549683,0.547825884925757
R07_B,0.000000000000000000,0.000000000000000000,0.6706935285335760,2.73759965312396503,9.624925886085862,7.160040144473484,9.899028793713185,11.843855803074426,11.737240423405787,12.788352515539088,21.040400171874253,9.935419046250203,2.08002204994921,0.482421983976963
R07_C,0,0.00000000000000000000,1.04562698401933573678,3.5097770147965264,9.5330692364529881,7.814956571634255,8.129721904300908,11.638543930014734,12.400454339672393,13.37361028972737,20.243701490467032,9.577840895470104,2.204157986868438,0.528539356575919
R07_D,0.000000000000000000,0.000000000000000000,1.0848241082838541,3.9427894664765120,8.9985835804890826,7.200738816193208,8.604472204882342,10.778682637432794,12.997113736218395,13.026115151065753,20.246503734521184,9.847810530914714,2.596465634830594,0.675900398691567
R07_E,0.000000000000000000,0.00000000000000000000,0.82073172181519282731,2.97008404987026609,9.0745192978076830,8.103220706795739,9.207755863630737,12.055577645069050,11.932841043747558,13.481052077528147,20.461317957119959,9.220318805152516,2.152871772004829,0.519709059458322
R08_A,1.42e-14,0.0000000000000000000,1.6415007262430663104,3.7323464458694957,9.2105762110673624,6.676026274418419,8.511374778343651,10.668479893900006,13.297359939477360,12.835185851120919,20.811799698428985,9.808588281841111,2.329417624565764,0.477344274723848
R08_B,1.42e-14,0.00000000000000000000,1.34602289944538711097,4.200276862425227,8.6760582124901049,7.953779225152488,9.022453117382554,10.090804125701531,12.544233184294370,12.120598226681246,19.836022775027558,10.33188179874310,3.150442080687981,0.727427491968442
R08_C,0.0000000000000000000,0.000000000000000000,1.62921245549830473,4.6883704256780732,9.5398797858317153,7.328782010689494,7.850194647886497,10.08870804053350,12.621035407524289,12.021319702138896,20.006741296468917,10.23897237950422,3.227850788569597,0.758933059676494
R08_D,0.00000000000000000,0.000000000000000000,1.3723235440667167,4.1456059356234221,8.8896284864052149,7.290326390478540,7.513608608588527,11.721429627540871,13.046114910368182,13.147771505553486,20.48090043996307,9.360333762326221,2.479595193841078,0.552361595244676
R08_E,1.42e-14,0.00000000000000000000,1.45285397980552488661,3.8248251256270578,9.0548876034889503,6.921327740735691,7.324738838170290,10.672627453775057,14.418349213692430,12.675196394900084,20.3599925765105,9.961939345198047,2.710650429951684,0.622611298144705
R09_A,0,0.000000000000000000,1.3505990943092314,3.7637404395094478,9.8098335618289383,7.453990166137004,7.758312932084223,10.868993602159925,12.92871402601153,12.260412725640464,19.69561000693403,10.286614273702767,3.06297645047037,0.760202721212067
R09_B,1.42e-14,0.00000000000000000000,1.39170665476976296304,4.1607394765284056,8.9852354492871882,6.875125293752490,8.015110600811326,11.04867294332720,13.091545851264172,12.191050981761798,19.782665969533227,10.427666212024334,3.287754654819679,0.742725912120406
R09_C,1.42e-14,0.00000000000000000000,1.48708671171645789855,4.0461877114430251,8.5689462449609124,6.605581566162414,8.208405733449396,10.373584891033900,14.13902383971837,12.173876703202318,20.213166862770009,10.377167848307366,3.148699180599607,0.658272706636211
R09_D,0.000000000000000000,0.00000000000000000000,1.36730177715450906817,3.5320275030721291,8.3882629255762708,8.228545113190592,8.159439660071726,12.01679820743206,12.181507755797185,11.913930598523805,19.657756338109550,10.375849111370542,3.283981605934102,0.894599403767529
R10_A,0.000000000000000000,0.000000000000000000,0.92209468084470814,3.19633712704029449,10.7808115334222236,7.744199580466500,7.876909560427265,10.635898611967818,12.907686969466866,12.785038562554831,21.494956236095277,9.342964978819467,1.93829607613254,0.374806082762206
R10_B,1.42e-14,0.00000000000000000000,1.30159023243938065661,4.0830790335886604,9.6566278082766530,6.034453036592126,8.115763837448355,11.364464009313387,12.662814043572943,11.96896588733669,21.210288861670165,10.404213642632115,2.670016335571901,0.527723271557605
R10_C,0,0.000000000000000000,1.28467100169595483,4.5342428696380921,8.0976451515223715,6.374861171402401,7.956529570875659,11.327361778126843,14.412008919506860,12.937810896570227,20.995592061415493,9.541345528681518,2.14382513729576,0.394105913268817
R10_D,1.42e-14,0.0000000000000000000,1.8593833959681944634,4.5929177400207948,8.8537357904410356,6.292917253479857,7.965293158837881,11.10912994574415,12.909922467497864,12.187699753405816,20.696290047165334,10.427151520836631,2.647693579610547,0.457865346991881
R10_E,0.000000000000000000,0.00000000000000000000,1.41493367175301898442,3.580218389394517,9.025304018195413,7.678384878181191,8.051530069028672,11.22244966387316,12.668560451981207,12.690147187055672,22.035147361992728,9.439687361384756,1.874968072543737,0.318668874615923
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
