Image name,0 mm,0.063 mm,0.125 mm ,0.180 mm,0.250 mm,0.300 mm,0.355 mm,0.425 mm,0.500 mm,0.710 mm,1 mm,2 mm,4 mm ,8 mm,Description
Loc_1_3.jpg,0,0,0.88692762840324058,2.6172097893285682,2.3158862425480344,2.0243452321112203,2.3107753879916224,1.6514605281167227,2.6787732862195814,1.4967539789502453,0.60598328685984082,0.32319029373121738,0.17974513704631684,0,Top (12.6 cm)
Loc_1_4.jpg,0,0,1.1992610782963276,2.4517179544505683,2.1731649877748773,2.8038866261777216,2.371359198051687,2.216233319659342,2.7770792034922311,1.6024669379411427,0.5835562498973923,0.30415426159857706,0.18396988280433926,0,Top (10.3 cm)
Loc_1_5.jpg,0,0,1.3555515186134253,2.188431900060352,2.3962447421004449,2.0581412222222579,2.315265395715838,1.9583871381769549,2.620898906480976,1.5901541591157007,0.59617701090246222,0.33124836544550135,0.17986562906973866,0,Top (6.35 cm)
Loc_1_9.jpg,0,0,1.0539769044443692,1.6290046715525621,2.9154832063335441,1.6923976876577502,2.1736481529165754,1.5615963807080024,2.4608262152456413,1.5106537609023158,0.59781840049276402,0.36267968262738609,0.22031759891190283,0,Top auto-hdr (9.44 cm)
Loc_1_13.jpg,0,0,0.76659963811388687,2.3504026624510757,2.1352775381270934,1.8871514881318603,2.166694322257813,1.5594048219047689,2.5642801042926426,1.4646507017140551,0.60878902913493782,0.34725755322480639,0.20644746343388773,0,Top flash (12.6 cm)
Loc_1_14.jpg,0,0,0,1.5822448038014478,2.1469051055375217,1.8839696483978892,2.1605244421725445,1.5605160927436115,2.5580311291939615,1.5803362835359982,0.60025511119116559,0.3460816855016659,0.20211164020958078,0,Top flash (12.7 cm)
Loc_1_15.jpg,0,0,1.0766003348863922,1.6941325014101911,2.0546081982253783,1.8134229104226833,3.1340623186399856,1.354610909491075,2.6407710677669356,1.5243613912818792,0.60083068166935838,0.34784487160389416,0.20324957038106911,0,Top flash (9.16 cm)
Loc_2_3.jpg,0,0,0.25047762162172749,1.2190726447600349,5.2986908111158471,3.4960147590720569,2.7673495697668788,2.5134499998897115,1.4223612213395662,0.48677297452274126,0.35515524270102777,0.37274729926027217,0.36345594761464689,0,Top (10.0 cm)
Loc_3_5.jpg,0,0,0.59015224898961072,2.2122073988435149,3.786235652435499,1.9397866685919065,1.5819700175955771,0.64604544596120106,0.57568682474723309,0.34973968228626462,0.44786760104205564,0.75820739663836445,1.4868847842340207,0,Scraped top (10.7 cm)
Loc_4_1.jpg,0,0,0.23590859570484496,0.67186654471300988,2.1154777643975615,2.0974289271705282,2.2491534808174576,1.2173984218174438,1.0690860000215945,0.78187389705558175,0.89649891665335535,1.1093502608131651,1.0223809759784956,0,Top (8.17 cm)
Loc_4_2.jpg,0,0,0.17175585251106035,0.81943790917090376,1.5505094182624537,2.0410147116335353,1.7520046143274948,1.4939949309483416,0.99482759703454005,0.75368958974512956,0.94765625563846057,1.237522603615131,1.2213452019619153,0,Top (7.74 cm)
Loc_4_3.jpg,0,0,0.18111679557957561,0.85403977299742928,2.1559241748099156,2.120715420997676,2.257894618472962,1.2297618407474424,1.0873400110266407,0.74392233607285163,0.90778256724357376,1.0915609792883105,1.0090077710230081,0,Top (8.09 cm)
Loc_4_4.jpg,0,0,0.24960240494568559,0.87000058865321273,2.1652521633495017,1.5967160144898243,2.272666356795995,1.536199567840036,1.0610411451169592,0.75423848229370505,0.89081609098027559,1.0378820072461319,0.98515221804136943,0,Top (8.33 cm)
Loc_4_5.jpg,0,0,0.18414803838590516,0.87857308143127066,2.2056304589822653,1.6275947098572123,2.3088674130611269,1.2482302438444779,1.1074438185102835,0.75936306077389648,0.92675043527857737,1.0819609993239012,1.0042494823017152,0,Top (7.92 cm)
Loc_6_1.jpg,0,0,1.7533964029795381,4.1645285065784599,6.3172470681672479,3.3405983896821403,2.5132555514922372,1.1935770097298803,0.80417211922386256,0.27462447146110991,0.17465672281266506,0.30148579708791584,0.33860053103852583,0,Ripple (6.79 cm)
Loc_6_4.jpg,0,0,1.6958959692137423,2.5299213520672361,4.7258578636429549,2.2754618064375425,2.195539697667682,0.96251983873755398,0.69733551286393292,0.25447945332892752,0.1899437227566865,0.46240349668051156,0.59166274169690825,0,Flat (10.1 cm)
Loc_6_5.jpg,0,0.4693912736550061,2.0081947499536961,4.4938774539015531,5.8074109420686826,4.0597615172397816,2.5415746002725559,1.24936160700745,0.90499177789146001,0.29902170651943011,0.18410553905389868,0.23784715100480741,0.2391523840050595,0,Flat (5.88 cm)
Loc_6_6.jpg,0,0.4517784653877861,1.9264872934076616,5.2320337814929312,4.5470567864685458,3.9783937787961281,2.5103449169327958,1.4554955683473128,0.85744015325677891,0.3129372217529614,0.18558230861938405,0.23660252066537749,0.2402620337230304,0,Flat + Shade (5.88 cm)
Loc_7_1.jpg,0,0,0.8337510363133126,1.802100068499433,3.0858365157403851,1.7145263865086766,1.9208999087938596,1.1589638862463219,0.70997650812187962,0.41419857011829064,0.80747205502717578,1.1250565537844748,0.31778150221417273,0,Top (16.9 cm)
Loc_7_2.jpg,0,0,1.4086029934324518,1.9554204424438117,2.3957019310834484,2.5889973852360355,2.8434707765814822,1.1291810340728903,0.7626305416315825,0.45944604742716788,0.74811108453670749,0.84797815724814729,0.21858763375694445,0,Top (13.2 cm)
