Image name,0 mm,0.063 mm,0.125 mm ,0.180 mm,0.250 mm,0.300 mm,0.355 mm,0.425 mm,0.500 mm,0.710 mm,1 mm,2 mm,4 mm ,8 mm,Description
Loc_1_1.jpg,0,0,0,0,0,0,0,0,5.9872500511067841,8.7917849927774796,24.587853236770073,51.493751829811238,84.517283995949086,100,Top (34.2 cm)
Loc_1_2.jpg,0,0,0,0,0,2.9502186968293387,8.6339193724052308,9.9789436773840379,15.88514792142584,18.545899812993397,31.491612005531849,55.106068573772404,84.560374783143359,100,Top (19.3 cm)
Loc_1_3.jpg,0,0,0,0.78304652321958201,2.4993856251459619,6.0289209866711388,9.3858620849868828,11.764667643771389,16.987092309720722,19.100354492863346,32.54718296404593,54.757158327095595,84.457622679544784,100,Top (12.6 cm)
Loc_1_4.jpg,0,0,0,0.58370849241168798,2.4304458175167838,6.2216402890243216,8.6645187070614753,11.000951733305982,14.923415166976397,16.978052032337274,29.637512883404568,52.884142712725541,84.693994412926628,100,Top (10.3 cm)
Loc_1_5.jpg,0,0,0,0.52302050607681849,2.6184236504579133,6.1006947811714838,9.4713328710598148,11.895010712481508,16.390747006205657,18.595693556540581,31.516512833378982,54.562350219550936,84.144300302869311,100,Top (6.35 cm)
Loc_1_6.jpg,0,0,0,0,3.0819183096075733,9.3592726679094227,15.231889281268536,17.941484234246843,23.802515940530839,26.896692176511721,43.384039554333469,68.312183420744049,90.679465155370195,100,Scraped top (15.7 cm)
Loc_1_7.jpg,0,0,0,0.59543215558512941,3.6896907956205638,10.205449769216031,14.362929062749103,17.30066890703452,23.711212138465243,26.92320942563542,42.805154245267325,68.145788423424904,90.452038566537425,100,Scraped top (11.3 cm)
Loc_1_8.jpg,0,0,0,0,0,6.1891063749212094,9.1601516524444975,11.956402466773469,18.023346570021843,20.731655159711778,33.792199536579673,57.720086518335528,85.931620562326927,100,Top auto-hdr (18.4 cm)
Loc_1_9.jpg,0,0,0,0.68947534428431823,3.5747913740555077,6.5083738420427011,10.709831222259055,13.355902367466058,19.134808944767613,21.541844367289215,35.4823791895314,59.039029249844425,86.732182376467676,100,Top auto-hdr (9.44 cm)
Loc_1_11.jpg,0,0,0,0,0,0,0,0,0,0,17.112592697500261,43.796753080688035,83.158095947449752,100,Top flash (58.6 cm)
Loc_1_12.jpg,0,0,0,0,0,3.3515423584751858,6.6244903491391796,9.7463812228422029,16.591187847585715,18.656952602328744,33.694919008136409,57.740423476258947,85.925506971092176,100,Top flash (21.9 cm)
Loc_1_13.jpg,0,0,0,0.9287588026400897,2.8880327605517095,6.8124595545289708,10.504082527321785,13.104929716100898,18.774854696839526,21.038037745321063,35.125476012884775,57.789535910481369,86.127304622049735,100,Top flash (12.6 cm)
Loc_1_14.jpg,0,0,0,0,2.9191967499780276,6.8340665549098247,10.54300657837021,13.159097936393835,18.841965594963852,21.117476534191269,34.212798697035936,57.267965493701276,85.78723147008121,100,Top flash (12.7 cm)
Loc_1_15.jpg,0,0,0,0.65670901119787572,3.3559769443015028,7.4059998585223923,11.220880363133062,13.006384196595647,19.487914411577151,21.670193667438852,35.111271091181933,57.915130672902166,86.007455453771016,100,Top flash (9.16 cm)
Loc_2_1.jpg,0,0,0,0,0,5.5190024224982182,15.663999650790842,20.231330508703138,28.239993752667289,44.869001155713327,61.052413169236296,87.696242034973068,97.155569856067274,100,Top (21.3 cm)
Loc_2_2.jpg,0,0,0,0,0,4.9425360405716532,13.872828673848119,21.828657714609108,28.799419484424305,43.454640170118864,59.822761610116316,86.854592334576978,97.039097918466581,100,Top (18.7 cm)
Loc_2_3.jpg,0,0,0,6.6342766440136813,17.469627611230337,21.91856088956753,27.781715790097223,34.606825354472193,39.067975610575466,52.792160287838392,65.163474385720036,87.989101635770055,97.060100258972682,100,Top (10.0 cm)
Loc_2_4.jpg,0,0,0,0,0,0,6.224325874195884,17.728372957605274,22.852918307137529,40.028749218684119,58.087721109589779,87.017019784048316,97.131754837919701,100,Top (26.0 cm)
Loc_2_5.jpg,0,0,0,10.542557905307461,19.691514913367755,27.34603304663662,34.062663864722495,39.877956904577417,47.32789284939561,61.345011464239128,74.501457439094821,93.600250257720745,98.480910214219335,100,Scraped top (14.2 cm)
Loc_2_6.jpg,0,0,0,9.822875743557816,21.969889613709128,28.549322403059392,34.281551923064455,41.737673551721471,48.053827380078481,61.545208972819985,74.814398235159473,93.569950343433135,98.396805850771798,100,Scraped top (12.2 cm)
Loc_2_10.jpg,0,0,0,0,9.46485108727191,14.905471134144747,19.870333786308663,26.620250290899918,30.627146401902579,44.506886909480428,58.687265719928419,85.460952569177422,96.643308363455048,100,5 cm depth (13.1 cm)
Loc_2_11.jpg,0,0,0,8.1044394171597105,14.953895719174213,20.730593870392795,24.226575169459053,30.575717508524946,34.865357603202483,47.462432784715276,60.659305316349077,85.759170883758571,96.73376448841087,100,5 cm depth (10.4 cm)
Loc_3_1.jpg,0,0,0,0,0,0,0,0,0,42.997839490083138,61.010714444856518,74.539726007493641,84.096194579749294,100,Top (50.6 cm)
