Image name,5 Percentile,10 Percentile,16 Percentile,25 Percentile,30 Percentile,50 Percentile,75 Percentile,84 Percentile,90 Percentile,95 Percentile
Line_2_18.jpg,3.441265940614643,5.479340063380131,8.011340145464828,12.072241697392771,14.49016409369926,25.694700170010442,47.43447879747783,62.37314810346493,78.40253563201641,96.33815057879175
Line_2_7.jpg,3.3546132419315096,5.240280731436706,7.574569733360701,11.382277993638949,13.680344678713727,24.505756401306755,46.431381346744935,62.5228922759971,81.26431248228165,102.31577041045013
Line_2_27.jpg,3.6250283736558138,5.870641100036718,8.777642228420772,13.746671272153131,16.812647418950473,31.78243419706553,62.973118300509746,86.30164197935795,117.13926493249502,158.80299754573554
Line_2_3.jpg,3.151300433758013,4.834335399851248,6.888897936465075,10.18630272299253,12.13782409449529,20.95034968727791,38.160790941651676,50.44167661674908,66.13570763114247,88.94253950360903
Line_2_17.jpg,4.210964685537299,7.203471020943472,11.075362093333066,17.381239326645282,21.10117321415205,38.19526142920662,70.73652545070692,92.15889034696184,115.51348920204669,143.0817042543465
Line_2_21.jpg,3.7761304318295537,6.159601971231768,9.196799118512596,14.117229078439903,17.015731274676487,30.368961101697398,56.98176936225238,76.01113006711778,96.8692503947744,122.557537243399
Line_2_9.jpg,3.636026417690528,5.810548519274048,8.463481732816364,12.594804032263136,15.012335861797938,25.958268674354787,46.902408082457505,61.33129233679753,78.16070351453808,99.90442119052584
Line_2_16.jpg,3.5647403627744567,5.774183500261363,8.630676569411714,13.370043454916,16.25537796733924,29.682604457979746,56.96374450724709,75.64691414898876,94.86375925887371,114.95494707071863
Line_2_6.jpg,3.226908578297005,5.044558676127264,7.286155532129798,10.854324287747133,12.971894839515052,22.75335346021389,41.832417023215264,55.44626477233524,69.94962858951989,86.92302816336624
Line_2_11.jpg,3.512358562780668,5.57371128453532,8.121160549851488,12.163240178221994,14.563134149088487,25.47520270125571,46.86641611812453,62.27464252751691,79.42898150904803,100.34034685959013
Line_2_14.jpg,4.829147451448707,8.398922119883096,12.986682669013224,20.271756669604567,24.49573007162473,43.70161164165688,80.00490792252225,104.09424074588041,127.55210627396264,153.2980152862219
Line_2_25.jpg,3.917101474492815,6.429170131378404,9.667815485708848,15.128112458129024,18.47101292697712,34.374761396149985,67.02688619598007,90.43250585111224,116.87420117209145,145.24918775170866
Line_2_15.jpg,4.592589569356607,7.817577579049427,11.921776529134107,18.569827747224508,22.508266684076837,40.56678958338428,75.60307694525196,98.79758555930704,122.74546904690071,150.53860096427695
Line_2_12.jpg,3.4276703133127033,5.469009634652936,8.098783573677686,12.448032939243042,15.064381747627547,27.38318735827809,52.26253812823314,69.6047515379193,86.27001466374193,103.94698952101636
Line_2_8.jpg,3.5121111962050082,5.58698854311336,8.118475089844747,12.06617250115839,14.381367742579505,24.88149849327373,44.844317868198175,58.45916649835971,74.2565186498462,95.70447511988593
Line_2_19.jpg,4.079962645678707,6.850782835897824,10.394619602193275,16.039431719813642,19.35893444964443,34.51889610852926,64.52501641238615,84.62096670856795,103.18083803121063,122.79821566225486
Line_2_20.jpg,4.378827476563118,7.474527746017612,11.422888776123733,17.817501111545987,21.621496151706936,38.960976703206,73.1971762379763,95.88163178108609,119.24819475116655,147.30298403005412
Line_2_5.jpg,2.4549247618502488,3.502300050113403,4.743953671362067,6.719133669849197,7.917066435378412,13.774257561259859,25.772488900451908,34.291965634434824,45.63046391011782,67.08320209723446
Line_2_24.jpg,4.894572869281942,8.210046612696216,12.039576587037878,17.9053891401588,21.31957628680153,36.64704903454011,66.74284681840894,88.3127931865008,112.1304988606912,143.7095723181349
Line_2_23.jpg,3.890562330554955,6.4373421457924165,9.64479811895227,14.765809927571313,17.796182588723735,31.753833333246583,58.996535684061,78.27021505188719,102.33842061991669,136.78807451794347
Line_2_2.jpg,2.55734858975161,3.71368491794163,5.14071751324958,7.542097484175582,9.026397654319574,16.262838601605736,31.14934269887725,41.76199380302914,56.51521796316445,86.86404423616005
Line_2_13.jpg,1.6439548886007964,2.160601509621753,2.514592955183927,2.779367318927388,2.9264641876737554,3.3092689392616133,3.703422052069172,3.9209593440935007,4.065984205443053,4.186838256567682
Line_2_1.jpg,2.550636683371436,3.8077583275736697,5.478906215092122,8.360893462198009,10.147031101967679,18.54329683181881,34.92404103483399,46.556212720684115,61.62088011564522,87.03635020458509
Line_2_4.jpg,3.3107693300838132,5.133896234899272,7.323581795480659,10.730006777946091,12.730880629900492,21.87245283474984,39.35813505051878,51.67404756179355,67.10668081794302,88.88895984020525
Line_2_10.jpg,3.4546381605948078,5.477796616760796,7.991606370434903,11.996730491981332,14.391647874533422,25.51593218402623,47.637083694983424,63.2909197199903,80.88959054791383,103.88797348149006
Line_2_22.jpg,3.374522313592104,5.371050221232208,7.939819280883218,12.192269904030256,14.742098884118604,26.872269794527305,51.93464308757367,70.85641127908733,93.17439388157759,118.81742668044909
Line_2_26.jpg,3.5034843227505883,5.616362667578974,8.327616430294947,12.981177155800676,15.860068913316065,29.76689298939293,58.21583929804943,79.04351741652759,101.6996099531194,126.58368492891228
