Image name,5 Percentile,10 Percentile,16 Percentile,25 Percentile,30 Percentile,50 Percentile,75 Percentile,84 Percentile,90 Percentile,95 Percentile
Loc_1_13.jpg,3.574991699256631,5.654969415419865,8.14834705324307,11.962517710387408,14.159859851634153,23.974230105159155,42.35158852062048,54.669204558726015,69.00416902048883,88.75595761918875
Loc_1_1.jpg,2.1678810109969517,2.9853577353696825,3.8963631563114736,5.239966243730891,5.999318360821627,9.344727835250042,15.625764779147936,19.900527899528363,24.936613171545343,32.26643341069297
Loc_1_14.jpg,3.6079486370974,5.7083861519498695,8.209605632298148,12.027048709503806,14.228077591797245,23.970823813138967,42.129666486054674,54.369720784172536,68.81851613500544,88.64537543187375
Loc_1_9.jpg,4.537686090069687,7.459272107043155,10.870972223565863,15.997817042371926,18.927416324397193,31.62797510295613,55.03410854091252,70.54855737970549,89.28646254171042,116.86077320636002
Loc_1_8.jpg,2.852984348078322,4.24675049445085,5.854120289002099,8.309255655771912,9.730736013295198,16.050868932100446,28.02280199069825,36.30878620919344,46.10206290649798,59.892279124459506
Loc_1_3.jpg,3.8730889875001138,6.120337872607088,8.745014456939076,12.71638398408552,14.988386705794218,24.973606550665608,43.68879613779824,56.223672726190145,70.67762936742034,89.68222631435107
Loc_1_5.jpg,6.809673581304464,11.551357064506366,16.898344052568113,24.703354132619534,29.0916604894894,48.113336987937316,82.40163404240144,105.52149458909395,132.96362833744269,171.88248215096118
Loc_1_6.jpg,2.924217756016123,4.387731268212935,6.106832938207651,8.77711155908955,10.313289980145141,16.979475023875114,28.95781955206133,37.03180676929722,46.77921573115582,62.7568284736785
Loc_1_7.jpg,4.041060727987976,6.24457056516286,8.708861597080416,12.396268324997678,14.489734738274455,23.58961542186572,39.78157658461896,50.781885617933426,64.47876735290171,87.45023937945079
Loc_1_11.jpg,1.935706094603008,2.5385710658060154,3.1878680754924247,4.0960963364009215,4.590727894746347,6.6475162028419055,10.220182881952493,12.60624587716361,15.419333626360247,19.358836178279386
Loc_1_10.jpg,1.7115555344817497,2.1882186073799743,2.554412249343564,2.9148485202792167,3.095186594260675,3.478455056557752,3.9115958971427687,4.054190604940603,4.149253743472491,4.2284730255824
Loc_1_4.jpg,4.928266360708372,8.146139893580635,11.80585083811276,17.109997755949973,20.032787331324748,32.396312629593766,54.39977477442065,68.8373918636722,85.6526136669529,108.58711280306423
Loc_1_15.jpg,4.55633585249209,7.5571809283688145,11.15053553871526,16.65787357344164,19.793807049567853,33.4996308311892,58.793707833866556,75.45926195604177,95.26524213675869,123.30307965352809
Loc_1_12.jpg,2.6536469847856097,3.8698299629778825,5.256988043825183,7.352336324194785,8.553398552516487,13.8631321770526,23.788045518394828,30.604996560114824,38.708138826070225,50.26971336690604
Loc_1_2.jpg,2.887506406123078,4.291595484448209,5.91504576109471,8.37904009558318,9.799169493473167,16.120469200042244,28.109126643464656,36.475430068873365,46.1091050757058,59.080527852774594
