Image name,0 mm,0.063 mm,0.125 mm,0.180 mm,0.250 mm,0.300 mm,0.355 mm,0.425 mm,0.500 mm,0.710 mm,1 mm,2 mm,4 mm,8 mm
IMG_2778.JPG,1.4210854715202004e-14,1.4210854715202004e-14,0.612473673879947,3.256896788836059,10.06576640623571,21.341812827104548,29.78309801817025,39.89783441919129,46.32860043869669,60.01437641411018,69.64804873547696,84.68781184437776,94.61686931233312,100.0
