Image name,5 Percentile,10 Percentile,16 Percentile,25 Percentile,30 Percentile,50 Percentile,75 Percentile,84 Percentile,90 Percentile,95 Percentile,Description
Loc_1_1.jpg,0.18686442985205537,0.27396285215024246,0.32703909788723567,0.38836745226494773,0.421110869794869,0.64859404019520472,1.3993074933385397,1.8452794993767689,2.2427681926703973,2.8047784740628714,Top (34.2 cm)
Loc_1_2.jpg,0.22403221135910673,0.27882960593849798,0.31857041691580118,0.36955468822828685,0.40223677501214894,0.63715653403956107,1.4470407196908004,1.9101575990827513,2.3140603747878945,2.8760924683930922,Top (19.3 cm)
Loc_1_3.jpg,0.21677661389893141,0.26439005025642648,0.30141457247718795,0.35299304863370456,0.39413474842050683,0.64408916198109045,1.4735209087696506,1.9306555803640768,2.3119026847388966,2.8403839834259395,Top (12.6 cm)
Loc_1_4.jpg,0.20895478363765571,0.26292404140564424,0.30242482268058535,0.35531869291927543,0.39529916777855761,0.76026890650781909,1.48727570783847,1.9459036274328614,2.322935523388709,2.8408375386204789,Top (10.3 cm)
Loc_1_5.jpg,0.21809644210940365,0.27271650430033789,0.31249842042163745,0.36585962717596565,0.40467976990210874,0.66024715001113599,1.5042145880395541,1.9543457228557879,2.3169789978051964,2.7923359908339012,Top (6.35 cm)
Loc_1_6.jpg,0.19696966505677435,0.24068220921176009,0.27538999602376779,0.32582534376404326,0.36974965949712796,0.62232205164598264,1.3839423113516431,1.7789953965278826,2.127645037674557,2.6085553265082835,Scraped top (11.3 cm)
Loc_1_7.jpg,0.22755838575648446,0.273328152751874,0.30799765015646968,0.35642532282580142,0.39387851243467387,0.62816367616021496,1.3826585203021107,1.776461525041255,2.1259617222916658,2.6134936325020659,Scraped top (18.3 cm)
Loc_1_8.jpg,0.22177128546956221,0.27361031587882034,0.31285416877599809,0.36559843138952119,0.40330353156995741,0.58386364038394467,1.4268877788553955,1.8716397297989964,2.2639621495418356,2.8144951127185949,Top auto-hdr (9.44 cm)
Loc_1_9.jpg,0.19346167339186901,0.2391580167149705,0.27448699754785061,0.32589010523845663,0.37067591571553471,0.6887367621352668,1.4600645870315183,1.9048000276229455,2.2751575037570211,2.7850603651581789,Top auto-hdr (58.6 cm)
Loc_1_11.jpg,0.021302632992083424,0.042605265984166849,0.089634123165904106,0.19880968912860053,0.33197787094935327,0.93761250606455215,1.4110510571462274,1.8689033014105447,2.2708640322000107,2.8392484803283744,Top flash (55.4 cm)
Loc_1_12.jpg,0.2300660929804641,0.28784241762242035,0.33156394669661282,0.38622733301224832,0.41986066067976713,0.59022131890216822,1.4257242867050344,1.8720585827727125,2.2651695914014636,2.8163528714155177,Top flash (21.9 cm)
Loc_1_13.jpg,0.19542699393283722,0.24109995215665592,0.27721435494989816,0.329430389043806,0.37461797930740887,0.6272690757138456,1.4742087681962666,1.9228894626999968,2.2975174891539298,2.8024167702195406,Top flash (12.6 cm)
Loc_1_14.jpg,0.19994698004963271,0.24753505869616568,0.28470465622987107,0.33751765708364584,0.38190929568220877,0.66246150789111213,1.4658379616106474,1.9160838076205884,2.2975747019871897,2.819961795137651,Top flash (12.7 cm)
Loc_1_15.jpg,0.188393945561356,0.23611269249639116,0.27289896765665511,0.32558553345473529,0.37136535350284028,0.6845335216827293,1.5006391924678129,1.9538507373811111,2.3193160233931378,2.8113331611759365,Top flash(9.16 cm)
Location_1_4.jpg,0.2484161757650401,0.30343493624506512,0.34271978873647563,0.39043299063403875,0.41858740216687379,0.70924538447013552,1.4734204514342941,1.9317242925129192,2.3258206438102653,2.8651014644954662,Dried
