Image name,0 mm,0.063 mm,0.125 mm ,0.180 mm,0.250 mm,0.300 mm,0.355 mm,0.425 mm,0.500 mm,0.710 mm,1 mm,2 mm,4 mm ,8 mm,Description
Loc_1_1.jpg,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,11.601486434251882,20.22233527320077,39.47922866452263,52.235566025952167,78.845391612218947,94.771988300564331,100,Top (34.2 cm)
Loc_1_2.jpg,0,0,0,0,0,9.7254069096408671,23.941231695490643,29.188040403070417,36.715340001244599,52.886376499794416,62.139983465413167,82.811892708726248,95.385397850647465,100,Top (19.3 cm)
Loc_1_3.jpg,0,0,0,3.059101873945707,8.5829154014290054,19.757060078359999,27.820637633240409,36.732474450133424,43.12461193079907,55.459353127370932,64.690340341637494,83.36247166686843,95.538733773215625,100,Top (12.6 cm)
Loc_1_4.jpg,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,2.3434022458261552,8.4512119109552515,20.785590388649283,26.815771476855019,35.810873071777237,40.744624694329971,53.068752455442755,61.999502818129216,82.083505557301152,95.48511164499368,100,Top (10.3 cm)
Loc_1_5.jpg,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,2.0374769109414075,8.7621489489772273,19.755420099167395,27.82895589837608,36.883170380293649,42.370263833855937,55.203681581895665,64.048439309215183,83.368385585424477,95.461694690479007,100,Top (6.35 cm)
Loc_1_6.jpg,-2.8421709430404007e-14,-2.8421709430404007e-14,-2.8421709430404007e-14,-2.8421709430404007e-14,8.0375979159770594,24.141927100828042,35.572945842172786,43.798816885196246,49.612043257568409,64.246983308803394,73.418651062986498,90.401283105907652,97.832042480367477,100,Scraped top (15.7 cm)
Loc_1_7.jpg,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,1.8670232101346187,9.8599085476819823,26.416572023488598,34.431972003285182,43.265469138792092,49.56313790324009,64.610587182999623,73.361291817732308,90.460435191676268,97.800305308748122,100,Scraped top (11.3 cm)
Loc_1_8.jpg,0,0,0,0,0,18.638584363691876,25.427205006966162,35.392097746109201,42.455796030251619,57.492859447173103,66.021460260168055,85.156897447508783,96.1587463180648,100,Top auto-hdr (18.4 cm)
Loc_1_9.jpg,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,2.5189645987616842,11.203093280655494,19.888536858966816,29.326558260797782,38.597134868123689,45.2119322525513,58.350744026397066,67.300365542857776,85.821018589220827,96.438465670067373,100,Top auto-hdr (9.44 cm)
Loc_1_11.jpg,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,21.300048451301024,61.975824909565311,91.234667912172583,100,Top flash (58.6 cm)
Loc_1_12.jpg,2.8421709430404007e-14,2.8421709430404007e-14,2.8421709430404007e-14,2.8421709430404007e-14,2.8421709430404007e-14,10.968536388136613,19.095538365028432,31.185730818944407,39.846217964245916,52.31042742551206,62.98190631865841,83.879049785148709,95.823805973469391,100,Top flash (21.9 cm)
Loc_1_13.jpg,0,0,0,3.4410400240166865,9.4211818674451138,21.204114416683169,29.613839384169722,38.85451071815347,45.436113116751741,57.963968993046628,67.135476313106025,85.205716798779378,96.223565563831912,100,Top flash (12.6 cm)
Loc_1_14.jpg,0,0,0,0,8.9578661806752109,20.775196284499415,29.269722240549228,38.614446223986334,45.246480415538031,57.910188151753822,66.481548675542172,84.962289476726497,96.110223334613934,100,Top flash (12.7 cm)
Loc_1_15.jpg,-2.8421709430404007e-14,-2.8421709430404007e-14,-2.8421709430404007e-14,2.4543582210177988,10.7651137543034,23.031392585944502,31.797839044212324,38.197068272717381,45.786514227041195,57.972076803168605,66.799236154226151,85.139803841175862,96.157658245506013,100,Top flash (9.16 cm)
Loc_2_1.jpg,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,13.393602515414941,32.719339266258203,39.676953943112224,49.283354386585458,65.357774470893105,75.177518265962647,90.920765760919352,97.599938459868895,100,Top (21.3 cm)
Loc_2_2.jpg,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,12.08555033760517,29.22629092936134,41.43762485994732,49.862445424677034,64.136294984045108,74.143404893057067,90.236994109024991,97.48272353305066,100,Top (18.7 cm)
Loc_2_3.jpg,2.8421709430404007e-14,2.8421709430404007e-14,2.8421709430404007e-14,2.4776214412619879,14.529737228360645,25.942089621761596,37.747958466882579,48.737763481562872,54.394031294378493,68.416936558941615,76.351597229973947,90.607767298826971,97.377943264821241,100,Top (10.0 cm)
Loc_2_4.jpg,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,13.211905836126704,32.738997800484029,39.588279298592091,58.088451216058751,70.298351267108131,89.34526495136619,97.303301485594048,100,Top (26.0 cm)
Loc_2_5.jpg,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,3.7224416549898791,13.343712267226849,31.907973366304205,44.694676866482112,53.547718256879406,62.478226647105672,76.019226268032256,83.997182380257769,95.275039684891937,98.719045985587286,100,Scraped top (14.2 cm)
