Image name,D5,D10,D16,D25,D30,D50,D75,D84,D90,D95
Loc_1,0.35341069630761107,0.40490078241838151,0.43495010523938482,0.46901485165574675,0.48772174455714123,0.68101377986732969,1.5557963144092675,2.0508570361904148,2.9101825814542801,3.7584258546697389
Loc_2,0.25863847391410499,0.28287952730547011,0.32171890919664248,0.39169777756315122,0.42651134802848856,0.6438784750316231,1.4236916670692883,1.8420684548175801,2.5159173107194435,3.5070662784818136
Loc_3,0.27410025948980205,0.30781223371475736,0.34770418304614559,0.4105578546605313,0.44085018256513409,0.66189118523988033,1.6305889657880397,2.237228393360025,3.1750496648841064,3.956567391154175
Loc_4,0.24499635846740708,0.27996647298888716,0.32372194849609415,0.3938219936382652,0.43054607907803444,0.65788745755990896,1.4662424573450439,1.8941049033079724,2.7221809477607257,3.6802630734850768
Loc_6,0.24410419288916824,0.27338548581766142,0.30557298849471981,0.38553140459183122,0.42644827243047068,0.65378677553723585,1.5181220603919776,2.1238997283473484,2.9694592772713464,4.2083293678579388
Loc_7,0.28914602330935185,0.32447947235486158,0.36169011361534414,0.41044845500918059,0.43834548987073729,0.64681654481094719,1.4274262311074517,1.8715705691411624,2.6519313179914548,3.6113461056543095
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,

,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
