Image name,D5,D10,D16,D25,D30,D50,D75,D84,D90,D95
R10_E,0.3797614489489485,0.4656299826689772,0.5178486587591239,0.5731203809306568,0.6038268932481751,0.7526293868921772,1.427582793376529,1.8429402447804168,2.621427904806344,3.817946803546431
R10_D,0.2776593894899539,0.38558551829268295,0.4509124604012673,0.530395113230036,0.5719063170441003,0.787396039603961,1.8959701126898605,3.1250162162162187,4.233805836807623,6.999571173317473
R10_C,0.2799895309882741,0.3715979678703827,0.4380195740365108,0.517646345185411,0.5564638180985804,0.7143363736871184,1.4395256568506398,1.8239943572562118,2.3782558139534693,3.38431063122922
R10_B,0.3678836206896559,0.4786109725685794,0.6095850769907619,0.8622647058823546,1.0309669178694616,1.6333631370545425,2.834197462768894,3.4194903474903486,3.8096856039713196,5.329598912304569
R10_A,0.2830434782608697,0.3565788876276959,0.3996249716231556,0.461372893258427,0.4946625702247192,0.6539260042283298,1.240265780730897,1.6182418604651156,1.870225913621261,2.6859090909090773
R09_D,0.21295532490974733,0.26244965387035873,0.305028618225134,0.39139954167056396,0.4362349833147943,0.6579582132564843,1.43202541859996,1.902520072624572,2.7640784313725533,3.687921568627457
R09_C,0.27331673067690865,0.3574264951553627,0.4404704225352111,0.5759737076648834,0.6474803921568619,1.0536602700781794,1.868265813788201,2.5439540449976046,3.2023456199138325,3.7510052656773567
R09_B,0.2229104046242774,0.2680910457375993,0.3095591426303256,0.3879486919488947,0.4329361022364216,0.6919186819027371,1.6003724394785848,2.019084807809639,2.9046979865771805,3.642708968883465
R09_A,0.21899703528016606,0.2624658027357812,0.2935575953923686,0.350892376217112,0.3769253824151225,0.4982166123778503,0.7676870834655671,0.958469717549985,1.343819726634654,1.7692500923531609
R08_E,0.2469239269018271,0.2884936575052852,0.33960230487166043,0.4020007698229408,0.4378533980582526,0.6701158140742666,1.5330041777440186,1.9454523357387008,2.78480054090602,3.6006490872210994
R08_D,0.2096856456330968,0.2532000549601541,0.2797635339378952,0.3249537037037039,0.35312382769035144,0.5106942924159505,1.1314873417721558,1.6558878842676346,2.0221532846715458,3.1981204379562174
R08_C,0.2736007187615185,0.3259995957309185,0.3761508363397835,0.4377183333333334,0.4763060000000001,0.6791765346103613,1.3964384318056338,1.7799712865819999,2.1950075490689533,3.360211373930555
R08_B,0.2378523220848646,0.2700426229508197,0.2992026229508197,0.3434607843137255,0.36732400984560304,0.4718776077885954,0.722421004566211,1.0142054134223262,1.5418316648127597,1.9815202076381209
R08_A,0.2521627545248871,0.2945263009049777,0.3555920277296364,0.4433589647411857,0.5117560747663554,0.8216517879161531,1.4736122393717843,1.7656626049282425,1.960362848632548,2.927414234511009
R07_E,0.23689466666666706,0.28033790523690794,0.3250272663056277,0.3857930057415556,0.41632294385206187,0.5906374162096286,1.12759523809524,1.6289466666666683,1.9631809523809536,3.1168096809681045
R07_D,0.25268804413848983,0.2833979550516302,0.3192200209643609,0.3703064404432135,0.3970436288088645,0.5897954209748894,1.3079794520547932,1.80664109589041,2.4668045977011475,3.3966206896551716
R07_C,0.26868840487680984,0.30497174303683744,0.3401779694519317,0.3849397707672621,0.4080629833639348,0.5948011583011583,1.371204690831556,1.8269270788912573,2.524533789563728,3.540282292557739
R07_B,0.1987714689265536,0.2369478342749529,0.2624525957105632,0.2885736119462817,0.3033765579818525,0.3681687973997832,0.4949418604651157,0.6866094678899071,0.9921879558948248,1.6516020821283948
R07_A,0.19072191346958287,0.2168543683518585,0.2482133142105893,0.2741986175733715,0.28817309413027914,0.3999219765929777,1.4446730083234245,1.9795063020214032,3.0184792792792794,3.9189693693693695
R05_C,0.3075410876856738,0.3719729669347635,0.4260432535885171,0.500612276214834,0.5419484398976984,0.7072930946291562,1.3304527559055137,1.7395133858267744,2.0634764826176046,3.243905930470364
