Image name,0 mm,0.063 mm,0.125 mm,0.180 mm,0.250 mm,0.300 mm,0.355 mm,0.425 mm,0.500 mm,0.710 mm,1 mm,2 mm,4 mm,8 mm
R1_D2.jpg; T=360,0.6132421970414469,2.4993602422083483,3.635802438885501,6.212417358496055,5.232041871471255,5.36844750969186,6.754349075626222,5.600585661833007,8.395050296957178,4.871561635180721,19.130672751190737,20.57990639824067,9.891226825725077,1.215335737451922
R1_C1.jpg; T=360,1.1946011081354848,6.1030070460701165,7.0362561691111685,6.844696527540487,4.643112096678557,4.0619659018769125,5.526093603873072,3.3526299177710164,6.188410752989527,4.357673649294214,19.406180919401635,19.951087468811483,10.087964017221744,1.246320821224574
R1_B3.jpg; T=360,0.21037442961169064,1.2560891406501402,1.6229976617607556,4.237216530496149,3.5538577874595023,4.439254315618234,6.876989259576105,8.608866855346678,12.60596766004642,5.775376884518964,19.286633061470308,21.325807296651266,9.134240477844275,1.066328638949518
R1_B2.jpg; T=360,0.5468045176298156,3.084161059572128,3.3561500539990594,5.748991192416727,4.8802590717767265,6.6931674358405076,6.289961728072593,5.161083190121663,8.9600799048365,4.637571952022833,19.09314453377767,21.20626166745901,9.009038780399653,1.333324912075123
R1_C3.jpg; T=360,1.4700421474693235,6.968529534400022,5.322499617512608,6.502285575007321,4.28194253060328,4.986022234396135,4.171676589522096,3.3345938158008974,6.988423942829393,5.194365583302629,18.14323769580405,20.625797952653354,10.511651236485477,1.4989315442133964
R1_C2.jpg; T=360,1.2922734427418368,6.435728786363766,7.203726325569327,6.851229568332065,4.544870604125588,3.9260034713692895,5.325788072134962,3.2350635757649284,6.114430883650787,4.3906210952431675,18.607310050365623,19.566652575462815,11.062514043156636,1.4437875057192084
R1_E2.jpg; T=360,0.1637748730579436,0.8697818456794841,1.3454265037482402,2.210825186223253,2.573577900195649,3.525864989540556,7.634263250847746,6.987227141837598,16.749263589959106,6.970325760092244,16.416843674285296,20.20733322555218,12.966767046314967,1.3787250126657495
R1_A3.jpg; T=360,1.5926513385442511,5.590018441135499,7.466463299600601,5.177930078831864,4.698055924524244,4.127733312353712,4.559160522289959,3.5515800656217915,6.600488022609265,5.370858383002234,19.73234717861086,20.377569892766285,10.13880945661347,1.0163340834959491
R1_E1.jpg; T=360,0.14139541259454466,0.6882507519444339,0.8223011677598581,1.8785484459753976,2.2837701994882056,3.2808524602637843,7.5215441264707765,7.331992724612174,17.489819753909927,7.773938370377058,17.648978852393196,21.33324783872049,10.541511696193233,1.2638481992969228
R1_D1.jpg; T=360,1.0814898358002405,4.094484704888348,5.28766506144421,7.8143299043081615,3.8950866335702123,5.41703522272675,6.132344361135978,4.669964886089941,6.826079242083003,4.161424756019808,18.64389735359368,20.597137913215093,10.171222423311447,1.207837701813128
R1_B1.jpg; T=360,1.207496271096316,4.55709921108728,5.549968746005844,7.6313275072910365,5.399565621877962,4.845230532876988,5.3180070096137335,3.956575077245037,6.540181207779501,4.264052044238177,18.940801297471136,19.943925033027927,10.706121332353966,1.1396491080351003
R1_A2.jpg; T=360,0.0,4.721869433251922,7.970003533563122,10.54856372579641,6.997150134325605,5.729345851960987,5.578146419862372,3.72576288133048,6.844585139228892,1.768016955083462,23.95000695881107,16.851086072772826,5.315462894012881,0.0
R1_A1.jpg; T=360,0.0,4.174014609539544,6.341711525509071,7.855189422555991,5.265206603668805,4.596977769088303,5.040058620849897,3.8727462537036477,6.487235921712169,5.585087863084369,20.178672592403725,20.71825501681433,9.292854255989287,0.5919895450808481
