Image name,0 mm,0.063 mm,0.125 mm,0.180 mm,0.250 mm,0.300 mm,0.355 mm,0.425 mm,0.500 mm,0.710 mm,1 mm,2 mm,4 mm,8 mm
R1_D2.jpg; T=225,0.490963812550898,2.089725065308049,3.028085228399732,5.297545998954987,4.666506177834633,5.020680204158607,6.69709232879821,5.999323977826735,10.052148559123534,5.2826269544133355,12.995738101103443,20.86111662687698,14.08042293065789,3.4380240339929737
R1_C1.jpg; T=225,1.102514993378069,5.7065549512829294,6.485128308345021,6.39941979760239,4.424615348355879,4.008725553605272,5.690899450830607,3.578047391860748,6.762379462569572,4.485011416729735,13.853572010660761,20.1062314760462,13.680195756029368,3.716704082703457
R1_B3.jpg; T=225,0.4022244438265321,2.307529807944248,2.5600973056616185,5.7014349553274695,4.118323150804149,4.497518262079791,6.1176745324519075,7.000845346231087,10.430536595598179,5.605391771119387,13.019502774421365,19.22426137188504,15.00280373238438,4.0118559502648345
R1_B2.jpg; T=225,0.4859125375014539,2.8165087656782233,2.9990755324965463,5.070316774240532,4.40943838683638,6.2079181068700295,6.112617021219815,5.390430062486835,10.404619263625973,4.866767266690334,12.52859729194309,19.087099711907822,14.865332099914394,4.755367178588585
R1_C3.jpg; T=225,1.2267505139029111,5.985720987847585,4.779334976951996,6.0871631752465785,4.256927858528749,5.164976043332027,4.469700358357415,3.636990005312044,7.6198540338428735,5.343511544276816,12.166219854608832,20.7688912578314,14.716653491273807,3.7773058986869694
R1_C2.jpg; T=225,1.1545396369529508,5.922534180458924,6.636784002828982,6.413769976369122,4.4224302811116125,3.983825411354473,5.619491398527128,3.5120659015998688,6.700673114490888,4.430363972375192,14.17481340558033,21.065773088238217,12.997326362438786,2.9656092676735217
R1_E2.jpg; T=225,0.18814870036930773,1.061714916729898,1.5834741221762567,2.444832525736656,2.63305259522215,3.3911430568169583,6.970423170312103,6.248451238587741,16.33955055283087,7.717902594168959,12.773791755948732,20.748507643676465,14.52925238233292,3.3697547450909884
R1_A3.jpg; T=225,1.3622685558940908,4.942682989502737,6.865180450962916,4.911861552834576,4.563894219587878,4.158096721451556,4.789621096824335,3.8698251333275913,7.451166685655957,5.372547970310147,13.636332259769835,23.77430020457826,12.245523451179626,2.0566987081205097
R1_E1.jpg; T=225,0.17973477421550896,0.9790758353861309,1.121580175582529,2.3273279956482096,2.5053598628433456,3.260406593286584,6.934916899364858,6.476608100461103,16.401256031666794,8.3675981241523,13.030494120150859,20.56454566034326,14.451344018722642,3.399751808175884
R1_D1.jpg; T=225,0.949810151723414,3.655555934639424,4.721025319274872,7.053701013021923,3.6170138623363055,5.235127924673057,6.253341342701197,5.049792864314328,7.878378279104253,4.411715099951376,14.479646959885928,21.953375890456794,12.041371392798505,2.7001439651186114
R1_B1.jpg; T=225,1.1119334557635383,4.2081951448836294,5.0338713864676645,6.945300718588184,5.057387437852029,4.69203675264637,5.414263282672371,4.3056671269764575,7.437104076076433,4.567274764112632,13.49770703638278,20.620835175692747,13.730832879326984,3.3775907625581905
R1_A2.jpg; T=225,0.0,4.166244803324449,6.512153867018025,8.363391946424839,5.671104729042471,4.915263183251757,5.225128359157063,3.816386876625094,6.506617855641824,5.05628484428952,19.521248556948613,20.775944841644662,9.470230136631683,0.0
R1_A1.jpg; T=225,0.0,3.548353505065797,5.637041600548352,7.242614305290999,5.037338345929107,4.5758240961752215,5.243275126420111,4.221122107882889,7.292523064856873,5.577676175674397,14.701005897424428,21.54982723258834,12.576750002104236,2.796648540039248
