Image name,0 mm,0.063 mm,0.125 mm,0.180 mm,0.250 mm,0.300 mm,0.355 mm,0.425 mm,0.500 mm,0.710 mm,1 mm,2 mm,4 mm,8 mm
R1_D2.jpg; T=120,0.5735067928885624,2.3598405056033114,3.305279618757515,5.499726437636221,4.677939108352609,4.933617342231992,6.511551857222181,5.811559012423166,9.805320291544305,5.205856544919363,12.715275776995085,20.92317724774226,14.032512318162057,3.644837145521371
R1_C1.jpg; T=120,0.7436525765980637,3.9496462081195145,5.138465072141786,5.775653697683151,4.474340513945087,4.348770473816734,6.605711380059363,4.3906086922373575,8.407640730787966,4.651040737329367,13.367129338784778,20.91112901642679,13.190332435216265,4.045879126853766
R1_B3.jpg; T=120,0.2740643291375133,1.6452790280273255,1.898041792110881,4.491869683125421,3.4759214340583067,4.077502826841753,6.043358999203713,7.590209526476297,12.74821379643179,6.382415528532246,12.304338943266561,19.331608298331393,15.690130776654804,4.047045037801978
R1_B2.jpg; T=120,0.6609998481041325,3.5885647941173904,3.5057379958390213,5.463463951667593,4.436228666643967,5.99017285415687,5.6747592838247565,4.8572103017761945,9.481979870661352,4.9117599267180285,13.16695358042979,19.62309252189112,14.751873465960164,3.887202938209612
R1_C3.jpg; T=120,1.1435979029086305,5.6558334763016775,4.5759400673535096,5.986179487601832,4.2747226194356385,5.291139721002693,4.64501531330679,3.8264345191616105,7.839737881659747,5.156927456289078,12.34695282101764,19.84910041098432,15.243612013365155,4.164806309611668
R1_C2.jpg; T=120,1.0361939261140098,5.344167247407187,6.137512291250339,6.240568329382128,4.484271106154094,4.143090513135082,5.9776247371736275,3.810838309418108,7.161429981467731,4.377154976048909,12.515974304022961,22.237765688294,13.021032718765998,3.512375871365831
R1_E2.jpg; T=120,0.1982491051882445,1.126800776401235,1.6964934426987033,2.518617383103961,2.6271596325846285,3.328898973275817,6.800097954575075,6.123540210169951,16.23728928921074,7.695957406721819,12.243195086781258,20.462422018855648,15.28170897310956,3.659569747323351
R1_A3.jpg; T=120,1.3347643541676943,4.850497918731059,6.722884471546759,4.7576203196705595,4.403868263296721,4.000126935213854,4.634679152104127,3.811010929864904,7.530813015569747,5.6355512439510775,15.496241416548266,22.764517128073354,11.263632149017944,2.793792702243917
R1_E1.jpg; T=120,0.18187619171230604,0.9809100286788875,1.1730741984353568,2.436770461397328,2.603401970208859,3.3394972897291773,6.908157109647665,6.2861133500076685,15.914622263203194,8.586601889080665,12.915733186937953,20.87316258300573,13.794418209814243,4.005661268140951
R1_D1.jpg; T=120,0.9966837353184744,3.7922566222082974,4.6989428853616175,6.880521588923044,3.4964862973504345,5.037337730030738,6.044403881362555,4.964908263083244,7.919028817983936,4.523597035640538,14.56165348549448,20.92920805593089,12.624025190542396,3.5309464107693413
R1_B1.jpg; T=120,0.9431104162690116,3.5980301294285706,4.543240873593941,6.577175874160413,4.951265633230332,4.723266830529598,5.6312541862298,4.610816605763005,8.233961885952677,4.673398302596499,13.085917483930054,20.96101318087253,13.123870901343595,4.343677696099962
R1_A2.jpg; T=120,0.0,4.177102416317819,6.5328812559985545,8.315817672722178,5.668155902392162,4.9033482011970975,5.194911966476352,3.757117239999975,6.527241563747624,5.2571523607398465,20.55274084565451,18.939641832456427,10.17388874229746,0.0
R1_A1.jpg; T=120,0.0,3.508790409290325,5.5650552079992845,7.154825448413242,5.018297435788586,4.592644820425399,5.315043850375695,4.29322917220262,7.3761625755957425,5.485782551380981,14.504840548290074,22.417494108630127,12.325955549342813,2.441878322265114
