Image name,0 mm,0.063 mm,0.125 mm,0.180 mm,0.250 mm,0.300 mm,0.355 mm,0.425 mm,0.500 mm,0.710 mm,1 mm,2 mm,4 mm,8 mm
R1_D2.jpg; T=90,0.6867998891313538,2.7982971666521856,3.931364620279899,6.4916854332010985,5.37216737289098,5.402233422618885,6.610287845529285,5.337939928703368,7.884925574231554,4.61635529106981,20.89766322852396,19.536804783293974,9.35751723967419,1.075958204199455
R1_C1.jpg; T=90,0.8582921846606523,4.618296606933965,5.914891385533121,6.487640051578144,4.865572182773425,4.55584073495047,6.5314762597189695,4.006467728898087,6.971058658095063,4.382541993428271,21.11401903766868,20.014880444366764,8.626594200924897,1.0524285304694994
R1_B3.jpg; T=90,0.3907982622423171,2.3634968788565107,2.7491211842222687,6.300395301179313,4.619842762600847,5.031427785511722,6.6368152625813925,7.104109093282382,9.163107012896802,4.966126740212856,19.79651597986065,20.83546616039975,9.204606871822172,0.8381707043310177
R1_B2.jpg; T=90,0.6821722886443059,3.78862858721977,3.867163045276487,6.181748573817522,4.99335386468229,6.585389661441691,5.960032850104697,4.728416033239308,8.114508470969106,4.433944313147994,19.456417251535445,20.787326802008728,9.553602339445213,0.867295918467457
R1_C3.jpg; T=90,0.9871044221066068,5.085083644110207,4.499902015819846,6.373923429767243,4.71433811368918,5.884648906134458,5.1414325005928365,4.075284113668359,7.611492140204105,4.861207076218316,20.45149900073384,20.192355175702613,8.951342203182948,1.170387258069447
R1_C2.jpg; T=90,1.1329405764604863,5.798123048544168,6.661972951092419,6.74397318701927,4.750305550625832,4.246506175564617,5.8442446828265595,3.5166447871286546,6.332673445332898,4.24330550896126,20.333742521584533,20.37162123573066,8.935108929152312,1.0888373999763157
R1_E2.jpg; T=90,0.2254297040792071,1.3227474673911808,2.1838687109607773,3.4607989431866466,3.626724727204969,4.447453616360578,8.398075078415019,6.596719393484085,13.10719437056988,5.698145735102021,19.472281410421807,20.27781100429836,10.116849125035994,1.0659007134894771
R1_A3.jpg; T=90,1.4134637745976546,5.0496719304062205,7.214143825483867,5.203294451674894,4.810324278748869,4.321275431693852,4.868998581040821,3.802761205232072,6.907916732049358,5.287782775311213,20.372869740750687,20.721267217173608,9.077882326041873,0.9483477297950058
R1_E1.jpg; T=90,0.2453643164728571,1.4498757416854011,1.8443065043022164,3.8485218523916767,3.954732776579872,4.746401980142323,8.724470248968657,6.651597503000161,11.906276506872775,5.935116011733023,18.727997082321227,21.13794384172478,9.71414258742135,1.1132530463836658
R1_D1.jpg; T=90,1.2010674072747802,4.43834469606113,5.4348200759462415,7.730769498275803,3.7809269992368253,5.216084368132483,5.885729449860853,4.503555603140782,6.777226521023433,4.345356079552695,20.92447885547679,19.843837496324184,9.166959471244654,0.7508434784493409
R1_B1.jpg; T=90,0.9953670315121648,3.908388218426432,5.015566805864749,7.360828781213563,5.4982377821070125,5.1101045838732695,5.793701874172554,4.376690617658982,6.988249490627723,4.205501630968769,20.79548970222168,19.603093305852994,9.45153972227182,0.8972404532282997
R1_A2.jpg; T=90,0.0,6.168456803342584,9.130441476865627,10.605036544172217,6.386177268331838,4.982006062061879,4.812643870700965,3.3433585117465494,6.605627659590742,1.8128600530004624,25.90244994349837,16.190435975097405,4.060505831591348,0.0
R1_A1.jpg; T=90,0.0,3.7529915888347247,6.0086888233502815,7.718622690731528,5.302332149956463,4.724824088657239,5.2721615457396185,4.100578602501817,6.7764543911983735,5.62183925194664,19.183294818382766,20.86527072739831,10.021534930484494,0.6514063908177498
