Image name,Pixel size (mm/pixel),Date/time,Device,Latitude,Longitude,Image height (mm),Image width (mm),Heigth above bed (mm)
Location_7_3.jpg,0.0469409282700422,2022:08:19 14:21:29,SM-A515F,"52°5'19.917959"" N","5°9'53.657639"" E",140.8227848101266,187.7637130801688,190.52494415487715
Location_7_2.jpg,0.04559426229508197,2022:08:19 14:21:26,SM-A515F,"52°5'19.917959"" N","5°9'53.657639"" E",136.7827868852459,182.37704918032787,185.0590646094504
Location_7_1.jpg,0.03784013605442177,2022:08:19 14:21:24,SM-A515F,"52°5'19.917959"" N","5°9'53.657639"" E",113.5204081632653,151.36054421768708,153.58643457382954
Location_6_3.jpg,0.04090073529411765,2022:08:19 14:08:27,SM-A515F,"52°5'19.87512"" N","5°9'53.70948"" E",122.70220588235294,163.60294117647058,166.00886678200692
Location_6_2.jpg,0.03771186440677966,2022:08:19 14:08:25,SM-A515F,"52°5'19.87512"" N","5°9'53.70948"" E",113.13559322033899,150.84745762711862,153.06580259222332
Location_6_1.jpg,0.03959074733096085,2022:08:19 14:08:23,SM-A515F,"52°5'19.87512"" N","5°9'53.70948"" E",118.77224199288256,158.3629893238434,160.6918568138999
Location_5_4.jpg,0.03903508771929825,2022:08:19 13:59:21,SM-A515F,"52°5'19.970879"" N","5°9'53.842319"" E",117.10526315789477,156.140350877193,158.43653250773994
Location_5_3.jpg,0.03796928327645052,2022:08:19 13:59:17,SM-A515F,"52°5'19.970879"" N","5°9'53.842319"" E",113.90784982935156,151.87713310580205,154.11062035735796
Location_5_2.jpg,0.04278846153846154,2022:08:19 13:59:15,SM-A515F,"52°5'19.970879"" N","5°9'53.842319"" E",128.36538461538458,171.15384615384616,173.67081447963798
Location_5_1.jpg,0.04278846153846154,2022:08:19 13:59:12,SM-A515F,"52°5'19.970879"" N","5°9'53.842319"" E",128.36538461538458,171.15384615384616,173.67081447963798
Location_4_5.jpg,0.04922566371681416,2022:08:19 13:47:33,SM-A515F,"52°5'19.94784"" N","5°9'53.85312"" E",147.67699115044252,196.90265486725662,199.79828214471627
Location_4_4.jpg,0.04654811715481171,2022:08:19 13:47:30,SM-A515F,"52°5'19.94784"" N","5°9'53.85312"" E",139.64435146443515,186.19246861924682,188.9305931577652
Location_4_3.jpg,0.048793859649122806,2022:08:19 13:47:26,SM-A515F,"52°5'19.94784"" N","5°9'53.85312"" E",146.3815789473684,195.17543859649123,198.04566563467486
Location_3_4.jpg,0.0467436974789916,2022:08:19 13:33:42,SM-A515F,"52°5'19.95432"" N","5°9'53.83728"" E",140.2310924369748,186.97478991596645,189.72441917943647
Location_3_3.jpg,0.054004854368932036,2022:08:19 13:33:39,SM-A515F,"52°5'19.95432"" N","5°9'53.83728"" E",162.01456310679612,216.01941747572812,219.1961736150771
Location_3_2.jpg,0.045781893004115226,2022:08:19 13:33:33,SM-A515F,"52°5'19.95432"" N","5°9'53.83728"" E",137.3456790123457,183.1275720164609,185.8206245461148
Location_3_1.jpg,0.04900881057268722,2022:08:19 13:33:30,SM-A515F,"52°5'19.95432"" N","5°9'53.83728"" E",147.0264317180617,196.0352422907489,198.9181135009069
Location_2_3.jpg,0.039172535211267616,2022:08:19 13:16:18,SM-A515F,"52°5'19.99428"" N","5°9'53.879759"" E",117.51760563380286,156.69014084507043,158.9944076222038
Location_2_2.jpg,0.03959074733096085,2022:08:19 13:16:14,SM-A515F,"52°5'19.99428"" N","5°9'53.879759"" E",118.77224199288256,158.3629893238434,160.6918568138999
Location_2_1.jpg,0.044322709163346616,2022:08:19 13:16:03,SM-A515F,"52°5'19.99428"" N","5°9'53.879759"" E",132.96812749003985,177.29083665338646,179.89805483946563
Location_1_4.jpg,0.034021406727828746,2022:08:19 12:59:01,SM-A515F,"52°5'19.87584"" N","5°9'53.728559"" E",102.06422018348623,136.085626911315,138.08688613059905
Location_1_3.jpg,0.03311011904761905,2022:08:19 12:58:58,SM-A515F,"52°5'19.87584"" N","5°9'53.728559"" E",99.33035714285714,132.4404761904762,134.38813025210084
Location_1_2.jpg,0.03252923976608186,2022:08:19 12:58:52,SM-A515F,"52°5'19.87584"" N","5°9'53.728559"" E",97.58771929824562,130.11695906432752,132.03044375644996
Location_1_1.jpg,0.030396174863387974,2022:08:19 12:58:35,SM-A515F,"52°5'19.9716"" N","5°9'53.84844"" E",91.18852459016394,121.5846994535519,123.37270973963356
