Image name,Pixel size (mm/pixel),Date/time,Device,Latitude,Longitude,Image height (mm),Image width (mm),Heigth above bed (mm)
IMG_2621.JPG,0.015713276836158193,2022:10:05 12:53:21,Canon EOS 1100D,None,None,44.75141242937853,67.1271186440678,110.87061637909096
IMG_2619.JPG,0.022890946502057613,2022:10:05 12:53:09,Canon EOS 1100D,None,None,65.19341563786008,97.79012345679013,161.5152189226263
IMG_2618.JPG,0.02284394250513347,2022:10:05 12:53:07,Canon EOS 1100D,None,None,65.05954825462013,97.58932238193016,161.18356549568045
IMG_2617.JPG,0.01948336252189142,2022:10:05 12:53:05,Canon EOS 1100D,None,None,55.488616462346755,83.23292469352016,137.4717975418501
IMG_2616.JPG,0.01962081128747796,2022:10:05 12:53:04,Canon EOS 1100D,None,None,55.88007054673722,83.82010582010581,138.441616219394
IMG_2615.JPG,0.01844941956882256,2022:10:05 12:53:02,Canon EOS 1100D,None,None,52.54394693200665,78.81592039800995,130.17644510181825
IMG_2614.JPG,0.04485887096774194,2022:10:05 12:52:58,Canon EOS 1100D,None,None,127.75806451612905,191.63709677419362,103.58761987794243
IMG_2613.JPG,0.02377136752136752,2022:10:05 12:52:50,Canon EOS 1100D,None,None,67.70085470085468,101.55128205128204,167.72734272734272
IMG_2612.JPG,0.016408554572271385,2022:10:05 10:13:24,Canon EOS 1100D,None,None,46.7315634218289,70.09734513274336,115.77639586489143
IMG_2611.JPG,0.016432791728212704,2022:10:05 10:13:17,Canon EOS 1100D,None,None,46.80059084194978,70.20088626292467,115.94740974356928
IMG_2610.JPG,0.016704204204204206,2022:10:05 10:12:48,Canon EOS 1100D,None,None,47.57357357357358,71.36036036036037,117.86245705164629
IMG_2609.JPG,0.05033936651583711,2022:10:05 10:12:40,Canon EOS 1100D,None,None,143.3665158371041,215.04977375565608,116.2431209490033
