Image name,0 mm,0.063 mm,0.125 mm ,0.180 mm,0.250 mm,0.300 mm,0.355 mm,0.425 mm,0.500 mm,0.710 mm,1 mm,2 mm,4 mm ,8 mm
Sample_7_1.jpg,0,0,1.3933332899163517,2.5782779237622973,3.0548825802176327,3.4182982382540468,2.8428908073889883,1.6649039489293873,0.96095554684086526,0.56674756298800355,0.79263063280963852,0.60016002943025082,0.13376411722837139,0
Sample_7_2.jpg,0,0,1.6731244214413861,3.0690934167820987,5.3341980739502368,3.8855782060128159,3.162567884051962,1.4671819690146806,1.1192216873316343,0.55680968166400935,0.76230547513275726,0.54735421579830856,0.12237384983788124,0
Sample_7_3.jpg,0,0,1.4172707565679372,3.4532254856710258,2.9966747455594578,4.9194581595400608,2.6887998276189271,1.5659483879786986,1.0724835383352942,0.54996445403371019,0.75681375991113642,0.57266371309063568,0.13373243257942494,0
Sample_7_4.jpg,0,0,1.0623719387659669,2.4917266910577203,3.2746988012917231,2.4227624340210356,2.7133430171203607,1.6190561552143847,0.86399691766146691,0.53849614328132678,0.787620811767896,0.66095170567374739,0.16039108659988882,0
Sample_7_5.jpg,0,0,1.7032671319417545,3.4246675906943982,2.7335453870892472,4.3518031381496503,2.3346690952016727,1.7947235952288287,0.9318296797938681,0.5291539278888322,0.73277597503772907,0.57061877465339506,0.13951728923211937,0
Sample_7_6.jpg,0,0,1.7967413655075031,3.0230227338526121,3.3601066105102277,3.6223745934859717,2.9288189306604044,1.6949325203875925,0.96692447333681264,0.53271447536742877,0.75605817422663713,0.58112425041336924,0.13674751509125382,0
Sample_7_7.jpg,0,0,1.5471478537227035,2.7394508652795131,3.1601999000187115,3.4730456905219085,2.8617601626208473,1.6732253236160395,1.05970626035508,0.56907760553578379,0.77147157869028149,0.55441761197439143,0.12939390128931322,0
Sample_7_8.jpg,0,0,1.571209872955406,2.9344208933416875,3.4815053046295321,3.8460936982728349,3.1501022932386604,1.8286615923705214,1.1419330023762884,0.60088908305663968,0.77484278630199421,0.52634476380942319,0.11540591139817377,0
Sample_7_9.jpg,0,0,1.7559824906522883,3.2318519903177845,3.8006725383055584,4.1790178599524381,3.3972818962723319,1.9644457639664643,1.1051217599937475,0.58473969186259622,0.75022639672640368,0.53007750619123573,0.11999922177134099,0
Sample_7_10.jpg,0,0,1.2539065246487016,3.1785280217746452,2.8557614304857126,4.2341879918771772,3.5121473622397805,1.6493941291271774,1.0161103688497535,0.61349329775205119,0.78688611864652169,0.56750091255540658,0.12306236396687187,0
Sample_7_11.jpg,0,0,1.1115388248539668,3.7083093550900657,3.3176296507130325,3.7093102262598414,3.082804913130933,1.8156308642711967,1.0470027871689107,0.59773078344491193,0.78125617250620172,0.56153401090013744,0.12094050105206716,0
Sample_7_12.jpg,0,0,2.2422895849507665,3.1655703852110721,4.4704076060618778,4.8049519106806224,3.8307767339346057,1.7266245475028712,1.1912552821919273,0.58535363228238957,0.75462052349536191,0.49224024338519201,0.1076750719714286,0
Sample_7_13.jpg,0,0,1.5620628528259148,2.3637269866906192,3.5617137564979111,3.9738301470838122,3.2888334476387215,1.5560871501112314,1.0376063963324613,0.61434207386249307,0.79247919729367999,0.56465159954646771,0.12656162162194695,0
Sample_7_14.jpg,0,0,1.6029275207037648,2.956766635411082,3.5007345759917103,3.8821590217816269,2.5363486362776095,1.8360490492964168,1.055768077598513,0.58367921926764066,0.77725808008880115,0.56790599599803726,0.12898416856948361,0
Sample_7_15.jpg,0,0,1.1786306593708398,2.9781348399618524,2.6913934090567286,3.9946107089383784,2.6364103938802641,1.925598879507572,0.96090833941218357,0.59559083462349971,0.79783627502396137,0.60010622288482918,0.13153639638012943,0
Sample_7_16.jpg,0,0,1.4085054362929221,2.6043722808892094,3.1072348289912552,3.5079432736296705,2.9254324202722679,1.3829487037173049,1.0093583311927552,0.5678486644585079,0.78710973879507817,0.62943420753477375,0.14016989914243447,0
Sample_7_17.jpg,0,0,1.3922008307334131,2.6565010376619975,3.1684494712238913,3.5541797432090769,2.9770310805954421,1.4036400393673574,1.0130622371037674,0.56578726787776312,0.77691857656268049,0.62852640913577007,0.13929123873125862,0
Sample_7_18.jpg,0,0,1.5868645557098811,2.9081761796897823,5.1093284382525672,3.7693041168051877,3.093555742435651,1.4373820115682316,1.1153120465754167,0.55775885541061632,0.78427897946964631,0.55836622999531205,0.12207625054899991,0
Sample_7_19.jpg,0,0,2.0296493588666529,2.8993118723713698,4.1484531663301363,4.5206769863850429,3.6610224100786719,1.6823071227004789,1.0772846821590456,0.61798644346992315,0.7724599536812875,0.51221046357095412,0.11152214166526392,0
Sample_7_20.jpg,0,0,1.7503562946542912,3.1612213769581374,3.6599859060419218,3.9481696566203559,3.1923778526075077,1.8462971633482801,1.0414341933665467,0.59195575215263785,0.75808702512800452,0.52596538939574278,0.11691401632989995,0
Sample_6_1.jpg,0,0,2.5746072775998248,3.9682176465914987,5.5198086146574115,3.6855584697755548,2.4805346581413366,1.0968166310440652,0.70416864491703102,0.2532847125113889,0.15523321325232353,0.27130977363013076,0.37695996858223696,0
Sample_6_2.jpg,0,0,1.4660816212119439,4.100374186022802,3.6712900836632496,3.4453676170022165,1.9483039015658974,1.3803971627417537,0.68020185882044448,0.26022925762947313,0.1710228354359887,0.33736035829526068,0.43620377224226142,0
Sample_6_3.jpg,0,0,1.8716362586620749,3.3038176999458084,4.9964799712629855,2.6316241075404494,1.9854041986254116,1.1351224399962971,0.71665718702069348,0.26280098925633938,0.18366199493712354,0.37354629473407885,0.45576352020921146,0
Sample_6_4.jpg,0,0,2.332984480359495,3.9411466019679584,5.7025258290721297,3.9062765275783633,2.1610761543757611,1.2002939281401577,0.77010574725281922,0.25206814098927371,0.16536545562177732,0.29554340843894955,0.36471738378064922,0
Sample_6_5.jpg,0,0,1.6624297098907252,3.6621260991333497,4.403947120725638,2.3262947333305362,2.1916477832061658,1.2649018204416584,0.68156019780886301,0.25662195780454672,0.17924647151662537,0.38456106296967041,0.4948863999345024,0
Sample_6_6.jpg,0,0,1.7273402679235528,3.594691070816046,4.1993518008091062,2.9280790613869474,2.0549121358538485,1.1806605332282689,0.69172951587485398,0.24162886189169516,0.17098441085613872,0.37457151788147058,0.49011672614294705,0
Sample_6_7.jpg,0,0,1.6317970445167274,3.3094606215463611,5.7438978027865,2.65377873099508,1.8648020620874237,1.0740762531314314,0.68427066581758089,0.24736316631495653,0.17077711666055292,0.37468835953347035,0.49999573737743785,0
Sample_6_8.jpg,0,0,2.3499205190934962,4.5749120289852563,7.6596818930268311,3.4179317181747484,2.299248240411464,1.0273866901788997,0.78598171379145909,0.23757438640564613,0.15893380172597935,0.27114523776200022,0.35763777769026273,0
Sample_6_9.jpg,0,0,1.6745922984919581,4.537970601566883,5.2087359155533521,2.6748111911400967,2.4827162621222709,1.1282888895775434,0.74096827948856292,0.24386860027610996,0.16596983770455978,0.30120829111166431,0.3865964347684957,0
Sample_6_10.jpg,0,0,1.9555753352962957,5.2017068772495243,5.7677314729132902,3.8476641499547872,2.1017643587705712,1.4672100374516694,0.7476003297755619,0.25003472115979036,0.16020457762450011,0.26104094415044621,0.34412958095592344,0
Sample_6_11.jpg,0,0,1.2891020374804887,3.7409638493712816,4.516862409986576,2.3984877150387662,2.2728103240693378,1.0440453866511361,0.70655995144893058,0.25791695771346068,0.18289289224492478,0.40127714097922579,0.50418753093627233,0
Sample_6_12.jpg,0,0,1.7671992359486874,3.6360193438861552,4.2374470063235901,2.950339676081942,2.0887720067649713,0.9690822195834573,0.70792942516740176,0.24591865608445326,0.17349574356621042,0.3626906586374245,0.46574568798467225,0
