Image name,0 mm,0.063 mm,0.125 mm,0.180 mm,0.250 mm,0.300 mm,0.355 mm,0.425 mm,0.500 mm,0.710 mm,1 mm,2 mm,4 mm,8 mm
R9_A1.JPG,0.19121506741582928,2.511493296281602,6.100406568760184,12.130432085605007,8.941971959333722,8.759113268919954,5.9331722537162355,3.513328495762712,3.238001229782385,6.052774783653938,13.13298670268797,14.598877519650829,10.70675777412958,4.189468994300068
R9_D2.JPG,0.3587247017176459,3.385573155210998,6.149733925277281,13.280978078744454,9.8035663125188,7.218919703435737,5.438922929407786,2.822533933140633,2.9148595665910206,6.034697654333841,13.355727034966788,14.734193404773073,9.331029410532915,5.170540189349015
R9_D1.JPG,0.2686706316499559,4.075178461109895,6.936723785947787,12.235809557835575,10.183854250175038,5.974900197224468,5.7017096482091425,3.0109827931622464,2.885573420161572,6.145228994930685,13.974143288970636,14.29495582014297,8.996242964928163,5.316026185551874
R9_B2.JPG,0.17635138271417536,1.2007829382608188,1.815944139644484,5.28709179029514,7.4729485679489995,10.313389777613652,12.944680655654249,6.601844299676745,4.391440394897696,5.286385208274015,12.897998057106607,14.93987312051462,10.479951080500292,6.191318586898505
R9_E3.JPG,0.04848018005470814,0.9415264723066332,2.2984599601450184,6.724012964494937,10.170928069079674,11.846347803301544,10.27381887961027,5.374097189408493,3.996233194783848,5.904050207453178,12.593969112175055,15.17925832402495,10.171470300051553,4.477347343110144
R9_E2.JPG,0.05702589468223487,0.8951426683200594,1.6608998559099901,5.4400067085948836,6.4925251890285685,11.504816901666546,14.186999384813268,6.7892935622570265,3.8049712424055673,6.2190596622720395,14.785036085448327,14.7875574349676,8.7380452439003,4.6386201657335935
R9_E1.JPG,2.517807301951895,9.528557077960807,9.090516015859347,11.377175115648955,5.844805230336772,3.8759403788622646,3.369804943681656,2.659510775130449,2.7902769913477883,6.911327983346453,14.417670031132168,14.099967880402026,8.341230408493598,5.1754098658458245
R9_B1.JPG,0.2415388547921817,2.103460680011851,6.244552820198388,10.845567918968344,10.373298120777235,8.294111656697062,6.534625594893899,3.255224509985064,3.3764148919676202,4.3012973487175845,11.893954600779074,14.635477703538394,13.131505270063435,4.7689700286098775
R9_A3.JPG,0.2112385075476276,1.5340379558826565,2.5118780687897297,6.4777340757021475,7.906118395986168,12.084495080060375,11.37291402643607,5.358729762343782,3.9741574019757175,5.1101286917632684,13.4141759797508,15.750102073183267,10.288415525230695,4.005874455347715
R9_A2.JPG,0.2723717732761719,2.4710604906156117,3.857699338626502,9.359573979975721,8.956605663911326,10.626777798001383,7.907437236274674,4.1656342989687785,3.3199494195905745,6.1704231324301695,14.877431819888285,16.153475944966257,8.440834657454468,3.4207244460200896
R9_C1.JPG,0.09097869002054904,0.8387223402562337,1.1616506764640309,2.670494976143288,3.2230531283291985,5.946589191091499,14.441177648143327,14.009255048549766,8.215946243570226,6.658461972183104,15.224612236535528,15.327317091903168,8.952046536717004,3.2396942200930603
R9_E4.JPG,0.7125671514617086,6.720206229784331,8.562017818196733,11.94150304213326,8.379272142388588,5.683110379572737,3.817475266080818,2.6318829012822182,2.910365821710501,6.2820804683144384,14.208322114051368,15.892948943050625,8.330369913141785,3.9278778088308863
