Image name,D5,D10,D16,D25,D30,D50,D75,D84,D90,D95
T01_01.jpg,0.22157252146191792,0.27978316723624852,0.32782261529126711,0.40220822792038963,0.43941418162289181,0.59962143001684998,1.5664866196245844,1.9377303443982763,3.1198587261633532,8
T01_02.jpg,0.25323379470583768,0.31600004892580053,0.3727169157507858,0.43839259808313896,0.47341178021399283,0.62164937636160977,1.4794464532053082,1.80917539316461,2.2934126507890085,5.9315605904214141
T01_03.jpg,0.2712223110795689,0.29931758772451705,0.31950713524268909,0.34937234014614282,0.36729158282244923,1.0552701661221746,1.7326474051954652,1.9765032112618497,2.8543003038132264,3.6864970149794201
T01_04.jpg,0.19002896635715846,0.25301680149873051,0.30985748985562994,0.37494678827641104,0.41691661346169068,1.0444285595431346,1.6302807003739606,1.8411874710730576,1.9817919848724559,3.094303917129885
T01_05.jpg,0.20470003416889765,0.2610583898965142,0.31016435176115847,0.35644394904637972,0.37618003758816893,0.45328496801813628,1.4865684398404289,1.8611109964260584,2.4933014933403266,3.4196569932452503
T01_06.jpg,0.26262003012282459,0.30744059974513033,0.34367688503727845,0.4042354689481033,0.43577054467890619,1.1756582009929983,1.7516189891613745,1.9589648729019893,3.032897103077536,8
T01_07.jpg,0.1688179336337331,0.22900857127781479,0.27640931675109737,0.34850659499105469,0.38753023949376292,0.55433947371907477,1.7048137047850191,2.359095393961256,3.3738468102812567,8
T01_08.jpg,0.16230551154621195,0.20647858045609119,0.24811408535961549,0.31934848281033379,0.35941937882144642,0.49114250214067318,1.4785575026316184,1.7827598924632757,1.98556148568438,3.1716588560661765
T01_09.jpg,0.14853917975270398,0.1973776874516005,0.2440113211829148,0.31138457493632798,0.33412911875511336,0.46287326450722571,1.3445960021402454,1.719457615977888,1.9693653585363164,3.1297396788625687
T01_10.jpg,0.15070069464218788,0.1956082122223852,0.2390893004841145,0.30847356626699624,0.33744877606747359,0.45799923738148218,1.3730773066742044,1.7566675719016718,2.0664411719789091,3.2088099094016922
