Image name,D5,D10,D16,D25,D30,D50,D75,D84,D90,D95
T02_02.jpg,0.1843764694734524,0.2276053416950839,0.2817743580167672,0.34393980419300896,0.3741956417267316,0.5531094306606311,1.4757001986374276,1.7593988674116976,1.9485313132612112,3.0451936816912686,
T02_03.jpg,0.15491019929911767,0.20403224796068967,0.2559732519727506,0.3319054367054252,0.3665088982164388,0.5424441559193527,1.5381576636419465,1.8176499579898635,2.0320485959040377,3.282954739308978,
T02_04.jpg,0.15880403847086436,0.20705263058191373,0.2583488390884438,0.33000818839893226,0.36221270880720224,0.4951068060095912,1.5608623546277631,1.9306369371841423,2.6888304932797222,3.4876112710373928,
T02_05.jpg,0.2660942907776092,0.3393326961977329,0.3943339340809745,0.4660302453027935,0.5039647850973193,0.6503443391264194,1.4511002512835445,1.694712830846268,1.857121217221417,1.992461539200708,
T02_06.jpg,0.2702237768910825,0.31098510307016264,0.3439603326767172,0.3949112640014218,0.4234548669803001,1.0249997794978492,1.6699862425550691,1.9021813692556682,3.7225477047015882,8.0,
T02_07.jpg,0.16765543013380596,0.2416301438524007,0.2970938423827039,0.3756721247864169,0.4179621035604687,1.0840583750780155,1.774174477419643,2.1775055726582684,3.4774486404615423,8.0,
T02_08.jpg,0.4489208224325743,0.7237283233601632,0.7537801021432573,0.7988577703178984,0.82390091930381,0.9240735152474568,1.3211029140874595,1.6147687260546388,1.8105459340327583,1.9736936073478581,
T02_09.jpg,0.7244776746481406,0.7389814011017415,0.7563858728460625,0.7824925804625441,0.7969963069161449,0.8550112127305483,0.9275298449985524,0.953636552615034,0.971041024359355,0.9855447508129559,
T02_10.jpg,0.17730336125464385,0.2298335923662842,0.2748262764396446,0.3463942640379413,0.3804165965393322,0.5568195105979216,1.5534295675118333,1.826027450602168,2.0661099688344198,3.35640883558999,
T02_11.jpg,0.15219980266501545,0.20094644931020647,0.2509196635209802,0.31121999499474,0.3463568998548095,0.4958290838625418,1.5616167336258298,1.8887123039134543,2.5223713753917263,3.4113837576486183,
T02_12.jpg,0.2790989966719142,0.4054399789842983,0.9482009055768104,2.0467577030156514,2.177982316109367,2.702880768484232,3.3590038339528108,3.5952081375215,3.752677673233959,3.8839022863276753,
T03_01.jpg,0.1638168469383463,0.22188916114277327,0.2824435177550469,0.36440652052978106,0.4035570076371053,0.6417139489706744,1.6234956594240453,1.8793082569972697,2.5297785663290657,4.789017113196535,
T03_02.jpg,0.15776101415990726,0.20476645001529328,0.2474557190651669,0.31538987781660016,0.3446319017932301,0.4861640138540487,1.4980658015984012,1.841269069504645,2.368112339341636,3.3697702647346537,
T03_03.jpg,0.20914970453827889,0.2643983904806884,0.3222322617120958,0.3875930195655907,0.4224076293674521,0.6621402571276055,1.6480864830632775,1.9230827321727648,2.8521641309172674,6.169007187911707,
T03_04.jpg,0.7244785139991233,0.7389862917763755,0.7563956251090781,0.782509625108132,0.7970174028853841,0.8550485139943929,0.9275874028806536,0.9537014028797076,0.9711107362124102,0.9856185139896624,
T03_05.jpg,0.20299740614920653,0.2660313737777503,0.3291855395659443,0.4015435567623393,0.4474611606640621,1.0138180124027616,1.7053060541275546,1.9542417491484805,3.06377846559152,8.0,
T03_06.jpg,0.1956927046175094,0.2503024298457273,0.3122266964474307,0.3765696499020215,0.4101196879948621,0.6300124494677042,1.5305103449971869,1.786963367161286,1.9579320486040184,8.0,
T03_07.jpg,0.2289742289663708,0.2878581442937534,0.3622466992456136,0.4493082317526074,0.4899508730784526,1.0636434109824349,1.590355233591816,1.7799714897311931,1.9063823271574445,2.6977238743116803,
T03_08.jpg,0.23620951044821545,0.2924706717620257,0.3603983618828938,0.4201616656853184,0.4618173061963861,0.6273355760747187,1.5644513084424043,1.9097485599558737,2.859147159778666,5.100008007982745,
T04_01.jpg,0.16673989500897612,0.21956077492736087,0.2829601135187124,0.3601032174095441,0.39993241291060017,1.0412631463009707,1.7384866761368691,1.9894871468777928,3.691351580564362,8.0,
T04_02.jpg,0.15922296665799168,0.2079597315892703,0.2602976266268572,0.3324013057644144,0.3651534425786678,0.5090385767315226,1.5314057183235332,1.840000539026168,2.2852410256466147,3.3545985554106053,
T04_03.jpg,0.15965450730990882,0.2065893892525824,0.25566859348227805,0.32489499287129425,0.35547200975804,0.4811141085657714,1.4893008718587768,1.8542333894409841,2.460856952361014,3.4189435934792427,
T04_04.jpg,0.19416573375003826,0.2605863678239925,0.3068109950919361,0.3769277579532105,0.4211885328032078,0.5982410642064608,1.5421230905042544,1.8827353499249824,2.8317603668879148,8.0,
T04_05.jpg,0.2562541923929286,0.3614100026172112,0.5395149444811783,1.9970872836554765,2.1337150688437765,2.6705893733872927,3.341682254066689,3.583275691111272,3.744337982474327,3.8785565586102058,
T04_06.jpg,0.15533643855833668,0.20166505549209854,0.24831168914405144,0.30169716316721906,0.3321437678002609,0.4556909422351172,1.2856783942712515,1.5944627590437417,1.8003190022254012,1.971865871543452,
T04_07.jpg,0.26048962266412073,0.3233074058983983,0.3860447631481873,0.7492651312780325,0.8104323652123859,1.1058673336161526,1.6934770496921008,1.9050165474794425,2.5167411895469716,3.8356949476192623,
T04_08.jpg,0.2766696723587588,0.33996428964699643,0.4474728119077273,0.4997558938168866,0.7636219381105404,0.9942542567677762,1.71669334958098,1.9799497612710992,3.0493227724384515,5.1391406952299645,
T04_09.jpg,0.35657826172777274,0.5382255547006263,0.7004660390086412,1.68940502477695,4.030728040892441,5.1867580978278855,6.63179566899719,7.152009194618139,7.498818211698773,7.787825725932635,
T04_10.jpg,0.1898362732863404,0.25192159741665504,0.3023096841897845,0.35792950788434474,0.39459955719419343,0.5621183915880733,1.3072234884436615,1.6018754865591354,1.7983101519694515,1.962005706478048,
T04_11.jpg,0.3093461903954275,0.4225500234494201,0.6326478652564654,1.3199024048099075,1.53759502870069,4.5123951743654445,6.342255600292001,7.00100535362556,7.440171855847932,7.8061439410332465,
T04_12.jpg,0.2736294431390175,0.32188877369580754,0.3705304289013467,0.4310342684056186,0.4577523324409053,0.882595157550941,1.5318285448303015,1.8145892949579192,2.108796944859106,8.0,
T05_01.jpg,0.1836869594733237,0.2303672681162189,0.2903634667595925,0.3568018807414167,0.40086214860868735,0.6462349886965688,1.5943891572617708,1.840952033563185,2.189335707684795,8.0,
T05_02.jpg,0.1600467999441912,0.21798688492260127,0.270301485648307,0.3286681841835796,0.3633984820701437,0.5508386034794976,1.4606403997122477,1.699604439337265,1.858913799087276,1.991671598878952,
T05_03.jpg,0.22231225527760687,0.3023796816169411,0.36596328813665535,0.4511477780590626,0.4946457757698939,1.1888982656705618,1.721911836608434,1.9137967221460683,2.4965542882710117,3.765347703867063,
T05_04.jpg,0.2898903691136076,0.4079049432811205,0.6057067313030066,1.780802323545246,2.0861446253030542,2.637601260147413,3.326922053702861,3.5750775393828222,3.7405145298361298,3.87837868854722,
T05_05.jpg,0.15709536507348562,0.2123766515315746,0.273962555018333,0.3516383191949826,0.3891754967472491,0.6078868319730234,1.616314607453236,1.8843344945782623,2.433207055931728,3.4568537728284627,
T05_06.jpg,0.2145382043332194,0.2952110838641735,0.3572015385533438,0.43811219802472295,0.485777081994133,1.0199807640986036,1.65402047049326,1.8822747647953357,2.5043328556574496,7.507392785339898,
T05_07.jpg,0.19372286262602487,0.2582902641221761,0.3167770182691397,0.3999850751324309,0.4463655519375068,1.0824156733301915,1.6727965597236565,1.885333678825304,2.324535787836564,3.7424753027932174,
T05_08.jpg,0.19367978008308973,0.2546422303962911,0.29090555795031803,0.3574788115496122,0.37928788690836696,0.4668974509558114,1.5190798920621666,1.795177084698997,1.9792418797902167,3.1815801946733338,
T05_09.jpg,0.19784889895577085,0.25218854288669784,0.3132496161035621,0.3777526967827613,0.41168170827778666,0.5780975857775339,1.4965327854204968,1.7885918252866988,1.9832978518641664,8.0,
T05_10.jpg,0.7244725614258928,0.7389832898082785,0.7563961638671415,0.7825154749554357,0.7970262033378215,0.8550691168673643,0.927622758779293,0.9537420698675874,0.9711549439264502,0.985665672308836,
T05_11.jpg,0.1860294326018686,0.2552549052487956,0.3017593573781681,0.3683832109007377,0.4028060648947586,0.6120213133492032,1.5096927742761896,1.785247927850184,1.9689513635661804,3.175125849286497,
T06_01.jpg,0.16106811648244745,0.21509917684214253,0.2718771951257078,0.3317024530020942,0.36112863800790623,0.4941940504628844,1.4056370244709036,1.7623311545932858,2.000788373500209,3.228587261919865,
T06_02.jpg,0.15309199706436805,0.19925279458046,0.2452180699630052,0.3165889537872357,0.3473303798535368,0.4750226735326194,1.4061608475514185,1.730355007910802,1.946484448150391,3.018322363036257,
T06_03.jpg,0.33745411595349833,0.3786586058656537,0.4173147305931199,0.4850159128464488,0.756192839326991,1.093359189317592,1.6044042667699694,1.788380494652825,1.9110313132413959,2.8352021933920573,
T06_04.jpg,0.19593070514356206,0.24797781238321434,0.2919846176980074,0.35536115416895425,0.3874178074687961,0.5411601446674652,1.3277712559009096,1.6158281165445452,1.8078660236403024,1.967897612886767,
T06_05.jpg,0.19073382361054966,0.2602090950900116,0.3145197861528773,0.397111442865068,0.4351965021284632,0.9141039373430938,1.6577777177197963,1.8950463611874289,2.578368736427272,4.143362730070426,
T06_06.jpg,0.28732506715098954,0.3257835803042341,0.3637342698826241,0.41282113299552337,0.4400580434834785,1.1678326657481999,1.6549370951791729,1.830294689774323,1.9471997528377565,4.185456717006883,
T06_07.jpg,0.18491925908059945,0.2377199466895783,0.3017850211859833,0.3644313473069071,0.3967558939865864,0.5669591520330428,1.6219400287283232,2.1556931400338213,3.5439760589620333,8.0,
T06_08.jpg,0.2730869563670554,0.3179435986995087,0.36384076412959016,0.4203068134887232,0.4504726901222586,0.8728701901095435,1.6306149302682416,1.9866605830478448,3.2087330118095165,8.0,
T06_09.jpg,0.27927228300339196,0.3137615015660421,0.3526915059174267,0.4176549844477253,0.4470170898424863,1.1927009030397242,1.6730963866891266,1.846038760802912,1.961333676878768,5.619981424186925,
T06_10.jpg,0.7244805852332965,0.7389877286303629,0.7563963007068425,0.7825091588215621,0.7970163022186284,0.855044875806894,0.9275805927922259,0.9536934509069456,0.9711020229834252,0.9856091663804916,
T06_11.jpg,0.7244721974249703,0.7389797420866094,0.7563887956805766,0.7825023760715272,0.7970099207331663,0.8550400993797233,0.9275778226879194,0.95369140307887,0.9711004566728372,0.9856080013344763,
T06_12.jpg,0.16870180852398864,0.2301578495862215,0.27855220996729874,0.33782036085296296,0.3748868626510649,0.5475625963655931,1.489898214400801,1.8188966894093976,2.2227091088491786,3.287504966637995,
T06_13.jpg,0.2670397119002137,0.297719210437984,0.3322998253136127,0.3803414213656658,0.4054594716163684,1.039049977406858,1.6453337021946275,1.8635958431182251,2.105516422397144,3.510905961546662,
T07_01.jpg,0.1562305848594887,0.20316645642059195,0.2510053277633702,0.32201316846290484,0.3529944022729561,0.4805774661536846,1.4571159831894192,1.805534688839384,2.212317579515456,3.2991542707672186,
T07_02.jpg,0.16372375604442896,0.2128803045134438,0.2617397487579791,0.3211959101900881,0.3546812968218236,0.4912939275020254,1.4667692078782784,1.7897276155913395,2.0341736927439844,3.252377699339738,
T07_03.jpg,0.19926217145933664,0.2576093566452605,0.3196615099451726,0.39739383996034616,0.440899930618496,0.6999360399931487,1.6536247140159088,1.8967641391694243,2.807958023583873,8.0,
T07_04.jpg,0.16679653446233406,0.2283038427761821,0.2773551107737943,0.35352262420049885,0.3838076337904264,0.5289820659696558,1.5321969213215998,1.8426385820781097,3.2283043955070263,8.0,
T07_05.jpg,0.15504577270783287,0.2018832802288161,0.2491724840407908,0.303234079362209,0.3341705590028073,0.4596150864901308,1.412999232198406,1.8285959816772481,2.4347335171705886,3.3847041440086447,
T07_06.jpg,0.15813090002931907,0.20756836439878654,0.25733912617650045,0.31794490825619764,0.3525389253049441,0.4948863883188233,1.4706767937772336,1.7633765121154168,1.9585096576742056,3.1198749722520045,
T07_07.jpg,0.15791815214172664,0.2131925518864724,0.26638881670673137,0.33341240052226245,0.3704129181140993,0.5661375310847798,1.4625440036824304,1.695780549927714,1.8512715807579032,1.9808474397830609,
T07_08.jpg,0.17511366944595935,0.2271872729242168,0.2887184726680479,0.35305691891690605,0.3837045331329593,0.4962880607977278,1.2838186624404142,1.5894016788009264,1.7931236897079346,1.9628920321304413,
T07_09.jpg,0.36816626423696336,0.4042540014848531,0.4401779818264968,0.4838819460488581,0.7295368868596123,0.9836000897430262,1.7311288823900268,2.0518535069234263,3.1587755675462703,5.918546918262298,
T07_10.jpg,0.2300980759449969,0.29388317692297233,0.3581437081168322,0.4398513080956701,0.4795134181824921,0.6772198794823153,1.6641602049034976,1.9405352396726072,3.043510299859303,7.419327143755169,
T07_11.jpg,0.19984372170454687,0.2610726942850913,0.3103198627823913,0.3903949153976187,0.4254634266205219,0.6846116426456572,1.5224938579848275,1.7263052426015446,1.8621794990126888,1.9754080460219765,
T07_12.jpg,0.30784822490930025,0.3534703126360712,0.4057560148687455,0.4636736493880732,0.4921575662629544,0.9640153452460708,1.593386031083686,1.8320115747388968,1.9910952705090383,3.2524913930063586,
T08_01.jpg,0.3311884541131618,0.4060113067772861,1.1387525292142904,2.09239520169984,2.220422886301592,2.7325336247085987,3.372672047717359,3.603121880000512,3.756755101522615,3.8847827861243664,
T08_02.jpg,0.158204016088201,0.21226308458397145,0.263614585454245,0.3234953272545445,0.3629128361034513,0.482727701381644,1.4568189955976445,1.7895267278646494,2.0727937349822976,3.260153481640047,
T08_03.jpg,0.17065564266306776,0.2423481032451206,0.29222076001172786,0.3603013492855343,0.3955212314699668,0.5972882219194384,1.6585422724537735,1.9972497254535528,3.498030025048014,8.0,
T08_04.jpg,0.1962130255764391,0.2474043564515177,0.30580813131300555,0.3663474866340832,0.4053477058271842,0.5704813140224612,1.5980272866577458,1.997086905401718,3.123625443994581,6.893873820433887,
T08_05.jpg,0.19486873770514013,0.25656147971809184,0.3076456885290157,0.377356324356646,0.4130763317490405,0.6040370734458578,1.4772275465877551,1.7455029886047853,1.9243532832828047,2.9068495892612907,
T08_06.jpg,0.14897527195439464,0.19757263350785773,0.2404922999450595,0.3033670612741788,0.3396448753912521,0.4767903074059972,1.4675094436709593,1.8712342302144216,2.5532484506846744,3.4371730700921046,
T08_07.jpg,0.2884073973004921,0.38012545476357656,0.4229200163800725,0.4676904836178222,0.4922016447011659,0.9241519422267456,1.5160601900310826,1.7666192660558626,1.9336586500723825,5.556637442375225,
T08_08.jpg,0.22769902726885025,0.3050324391662359,0.3520288701593231,0.4352351693809128,0.484677949461627,1.0111215607256645,1.670831297281818,1.9083268024420328,2.679511207736509,4.454677643892805,
T08_09.jpg,0.2441210904977137,0.3056667389321146,0.35155454360786115,0.4214171522448184,0.4514057143423314,0.601382682945299,1.537228218975538,1.9295886758215384,2.9339479626212475,3.998907548697185,
T08_10.jpg,0.2754879549581808,0.3237670702331157,0.3760517509514695,0.4443239780780818,0.4778823141415482,0.6397503199910021,1.5436830665662271,1.841383884203987,2.4660027308286487,8.0,
T08_11.jpg,0.7244859792616876,0.7390001392862987,0.756417131315832,0.7825426193601319,0.797056779384743,0.8551134194831872,0.9276842196062424,0.9538097076505424,0.9712266996800756,0.9857408597046868,
T08_12.jpg,0.2932478347872193,0.3523431378902491,0.4053304529954676,0.4789574432130598,0.7484698739533957,1.1076482854649452,1.630032386960719,1.8180906634991976,1.943462847858184,5.920031720941112,
T08_13.jpg,0.16175255818073664,0.2210840076189328,0.2731533187978609,0.3503788518221829,0.3849931015388249,0.6035670269610443,1.6041711320586662,1.86812826835751,2.3175475323893133,3.373474990643956,
T08_14.jpg,0.4307433734871169,0.43649017967796655,0.44338634710698616,0.4537305982505155,0.4594774044413652,0.4824646292047639,0.7912500451092194,0.8664717060851473,0.9166194800690992,0.9584092917223924,
T09_01.jpg,0.16312004932213328,0.2092926520303512,0.25492608519694593,0.3233017796238154,0.35372904874842803,0.504899660813808,1.5110813380752672,1.819819265583876,2.1677714915284625,3.2898947193273376,
T09_02.jpg,0.1919402156406957,0.2408590453805575,0.3009538174411243,0.3616845068825029,0.4023791771224292,0.5835486093555589,1.4846071301952422,1.7684636791230255,1.9577013784082151,8.0,
T09_03.jpg,0.15551073348279376,0.2038899413542148,0.2529837093658699,0.3116731335467211,0.3456539709140931,0.5242668441241715,1.5155275033289768,1.8056839204278463,1.9991215318270927,3.193139443985728,
T09_04.jpg,0.1834475506514718,0.23675073633999905,0.28523037056327416,0.3504814253669019,0.3838551305484018,0.5548732867698183,1.515059772292093,1.827609956056456,2.9822796849235935,8.0,
T09_05.jpg,0.15230904151344626,0.205811053889338,0.26230527901060313,0.3296725302625228,0.3576288986248761,0.5265540779099974,1.45112864361072,1.7004321521993726,1.8666344912584745,2.1756936406679745,
T09_06.jpg,0.2053562404074972,0.2624234914063464,0.3146097375502483,0.3882601929252775,0.4273715834556908,0.6558343319644754,1.5985409779214659,1.8570504557410952,2.226489554186469,3.3332432116429733,
T09_07.jpg,0.19557750251384112,0.2611732682266513,0.31886013724497075,0.3986017866904944,0.4424657140716588,1.0101774848893543,1.5806127182333745,1.7859694022372214,1.9228738582397864,4.695764791695242,
T09_08.jpg,0.15752117468239582,0.20463276650271425,0.2527921086190038,0.3130788039136508,0.3397238852569238,0.44780216485621815,1.1488098226412653,1.530144055044644,1.784366876646896,1.9962192279821065,
T09_09.jpg,0.2786223437315938,0.4056132324695653,0.6447590354132553,1.84972142125676,2.097843320202104,2.645314480842889,3.329653431643872,3.576015453932225,3.7402568021244615,3.877124592284658,
T09_10.jpg,0.26830317668133075,0.4328057711761773,0.4658008563265557,0.7361996636011264,0.7876282370550791,0.99334253087089,1.6514599537599768,1.8922188219387632,2.399097518393578,3.411549459574476,
T09_11.jpg,0.2376981808891428,0.2874320771908521,0.3395873042110971,0.4059376352109259,0.4427716708861816,0.7005976651024898,1.7614286279845368,2.2751672031613532,3.4425823528695343,8.0,
T09_12.jpg,0.2701281024036553,0.31807357214253906,0.3590616297767303,0.4090195825824983,0.4363614225442507,1.1836227762084701,1.7804683131770074,1.995332706485681,3.2108685984045726,8.0,
T09_13.jpg,0.20386001949509366,0.2608558125005836,0.31278800355461595,0.38025579121200986,0.4114605241305558,0.5972044375394644,1.497843633149365,1.812753721833606,2.140549777049805,3.2240708732839964,
T09_14.jpg,0.1945540885373805,0.2553203909397063,0.2978905474608767,0.3631468206685768,0.4070992640993441,0.6059453056556364,1.5505750745234848,1.8397167193227522,2.22090703212793,3.3135062064413976,
T10_01.jpg,0.1966185706736235,0.2711437060513021,0.3451132361433596,0.4375607879908677,0.4935082386041349,1.2422348459476888,1.7261240124119253,1.9003241123390504,2.355219778855893,7.449255847263482,
T10_02.jpg,0.15717207680538606,0.2131766516028994,0.26619700604977303,0.3222246491293406,0.3538740788268874,0.5081968267992532,1.5244597387827727,1.845391223856087,3.4445571662655627,8.0,
T10_03.jpg,0.2833034486625883,0.3708178971700767,0.4007497330574043,0.4436268668177279,0.4661290533104856,0.84988533710413,1.4534160543279901,1.800374364752655,2.180331196778444,3.2775463150489133,
T10_04.jpg,0.2951135978832619,0.38578309721777815,0.4285486059604531,0.4737370246840245,0.4988417017526752,0.9677997160902168,1.5808385327647176,1.8127058165661296,1.9672840057670715,8.0,
T10_05.jpg,0.21837299168288649,0.28267865291436056,0.3359936186380745,0.3899408807710655,0.4158851831754945,1.1247484280999942,1.6841242620962151,1.8854995623348545,2.941374013432428,8.0,
T10_06.jpg,0.15022208627625974,0.19880953551666528,0.2421172940801958,0.30508863580711265,0.3410892082324922,0.4748967387087855,1.4350268426038424,1.8214679097572668,2.365701877680336,3.3583317639803147,
T10_07.jpg,0.27664548240010217,0.4090376375763545,0.8506976597184037,1.859307758712056,2.0966796701654222,2.6441762427921907,3.3285469585756515,3.5749204162576964,3.739169388045727,3.876043531202418,
T10_08.jpg,0.18138744058277625,0.25025187503872803,0.2940202064209961,0.3593673089339486,0.4033110602993313,0.5924777994714081,1.6123153187645398,1.9657843651193656,3.380575748525439,8.0,
T10_09.jpg,0.15086845785908182,0.197440142974322,0.2440530395767549,0.29986298934307776,0.33165218380396505,0.4618678644617848,1.4078422542559506,1.7896256303495237,2.2226995429912964,3.2926261082397907,
T10_10.jpg,0.2927446318769801,0.34159522775468104,0.4448977270141933,0.4924215353922584,0.745461786873,0.9558552936196301,1.558058240775522,1.7994838982687056,1.9604343365974943,8.0,
T10_11.jpg,0.2924944768269428,0.33725562027577466,0.3787478777534292,0.4334941073187902,0.4617840154985884,0.8958860467031119,1.6387236398183656,1.9643262617067656,3.1593566938486792,8.0,
T10_12.jpg,0.7244798569233322,0.7389910032415417,0.7564043788233932,0.7825244421961703,0.7970355885143798,0.855080173787218,0.9276359053782656,0.9537559687510428,0.9711693443328944,0.985680490651104,
T10_13.jpg,0.2126409248033024,0.2690056959939113,0.3194037685760368,0.3862185104681135,0.4205436701460288,0.5742199011975491,1.3618097236304871,1.7386485919641137,1.989874504186532,3.1473644877301754,
T10_14.jpg,0.2016076133763174,0.2704352169260058,0.33315460881929704,0.40381755602932135,0.4425961360323104,0.6421928845923404,1.6389701883668828,1.9462546950770976,2.9614731971500547,4.991797509523709,
T10_15.jpg,0.1915169555522166,0.2614413016611346,0.3118575171800169,0.392420566652485,0.43914763480417796,0.6949801706247543,1.5833499454084057,1.803378319811559,1.950063902746995,8.0,
T10_16.jpg,0.1903537700245234,0.2406067344657486,0.3034128336180354,0.3548034210467544,0.4031448560224908,0.5997325985553357,1.558049800332176,1.842713961364416,2.2410811407388027,3.4145535855399363,
T10_17.jpg,0.2713073380034837,0.3989867981285777,0.6936476816686535,1.7836771590689031,2.0720859445899924,2.6294951075555133,3.3262565612624138,3.5770906845969,3.744313433486555,3.883665724227935,
T10_18.jpg,0.2703739993552257,0.3902577096199757,0.6325124614306523,1.845659638180472,2.097589280836514,2.6468877525391035,3.33351084216734,3.5806951544335046,3.745484695944281,3.8828093138699282,
T10_19.jpg,0.1541655768669877,0.2053243892319845,0.2541836365519763,0.32043667602593484,0.3518154911499349,0.489756589920961,1.4518233369775564,1.7646198719126769,1.9731508952027568,3.2415178173001253,
T10_20.jpg,0.19582186921752148,0.2567851138880909,0.30763766574796275,0.3764026287694228,0.4112205076992358,0.5858137645933791,1.4717920067197332,1.7875635747286172,1.9980779534012068,3.2595351422644887,
T10_21.jpg,0.15479626348654502,0.2020696290745716,0.25015418062338396,0.3058955219007088,0.3382130190733757,0.4739867617736041,1.3846839798449078,1.6601111588624051,1.843729278207403,1.9967443776615683,
T11_01.jpg,0.2538494862573658,0.2904963494756099,0.3201038704329613,0.3589428938841924,0.3825256650805828,0.4647514355804975,1.5880726610807852,1.9488002207558148,2.7553141272380035,3.5549966954966377,
T11_02.jpg,0.15254634602559086,0.2064517979556016,0.25930201253292023,0.3244874851274364,0.3614299611265261,0.49861548041890397,1.5266241427081635,1.8456552596957392,2.3455772757988966,3.3954083130774952,
T11_03.jpg,0.18977669399015096,0.2594612820724225,0.3085028327536484,0.3854352754788831,0.4319448987535883,0.6651954224416594,1.6951535478051527,1.9828547601267243,3.1072780841938723,7.623068360946642,
T11_04.jpg,0.7244798248712606,0.7389840748653322,0.7563891748582181,0.7824968248475469,0.7970010748416184,0.8550180748179046,0.9275393247882624,0.9536469747775912,0.9710520747704772,0.9855563247645488,
T11_05.jpg,0.17180895535741358,0.21551803815960568,0.2642275724886893,0.3297106201967261,0.35953606086799045,0.4989479445377655,1.542750406718847,1.9135409950273776,2.6297179357158607,3.4367532898893973,
T11_06.jpg,0.20698066097895176,0.26431009439626824,0.3171336260732207,0.3912115216510213,0.4308926112273965,0.6474000483775033,1.6708152036572006,1.9761167946940748,3.1070222904882985,8.0,
T11_07.jpg,0.15346599340958042,0.20140373426615515,0.2501756446511981,0.30676078487620256,0.33920909571664604,0.4694200300356556,1.2959268533470785,1.6079238412967962,1.8159218332632745,1.98925349323534,
T11_08.jpg,0.1793758586950414,0.24860322786985525,0.29371298518845984,0.3755079795108445,0.4085450546339761,0.7029091820646945,1.704639230697516,1.963966977940422,3.217156519937902,8.0,
T11_09.jpg,0.18822816961744696,0.2321250850136937,0.28563619697786635,0.3425456045960572,0.374671167095752,0.4981886412143281,1.2087550139786014,1.6269560817890605,1.9057567936627,2.9535600572280085,
T11_10.jpg,0.19246677459309391,0.24465129913486905,0.3074744810461254,0.37193964881852937,0.4055223020964047,0.6370488643342522,1.7367858068743685,2.3528625993915497,3.4520394645657437,8.0,
T11_11.jpg,0.17799086845743695,0.24811083517102306,0.2945079534580142,0.3788835504227328,0.4138625939277908,0.7040365344053197,1.6136814595941928,1.8386620653641599,1.9886491358774707,8.0,
T11_12.jpg,0.292150378401036,0.3303023587509855,0.3690164817928667,0.4203252937590284,0.4488292061945597,1.2415597704358707,1.8086683853569108,2.1713992632584063,3.990031408601969,8.0,
T11_13.jpg,0.1928948145149932,0.258664486902417,0.31312421286790065,0.38423819575729934,0.4296192536996786,0.675764524034465,1.616394194230113,1.864862873006801,2.2678388018213007,3.479690629847088,
T11_14.jpg,0.2134117015419825,0.2595516485735043,0.29283283232108737,0.3400966727283732,0.3648106218864477,0.4592895201230293,1.5318622547627658,1.8254786968497776,2.1533201223135325,3.3317409834850693,
