Image name,D5,D10,D16,D25,D30,D50,D75,D84,D90,D95,Description
Loc_4_1.jpg,0.18520116970941658,0.20739631777001624,0.23403049544273583,0.26799089816359634,0.28464149494987484,0.3985384781183105,0.77248456179016189,1.2949636112310321,1.7970918701401239,2.9606769860791529,Top (8.17 cm)
Loc_4_2.jpg,0.17998333041795062,0.20845096376129246,0.24260247416574948,0.26975939112718633,0.28258958844620385,0.37808874736665044,0.69340100858250009,1.1010552696427454,1.6590798325047662,2.5837429887265921,Top (7.74 cm)
Loc_4_3.jpg,0.17871902735348949,0.20682619414872119,0.23980400917983558,0.27361949936889662,0.29014833749401781,0.4089615352157252,0.80790505401660151,1.3311464199017158,1.8264075424489843,3.0357094613819156,Top (8.09 cm)
Loc_4_4.jpg,0.18742250343355366,0.21564324712887378,0.24950813956325796,0.27982981262387352,0.29656396417974762,0.40020604535816162,0.81985647240626125,1.3611540914157412,1.8510759596286754,3.0883860724088388,Top (8.33 cm)
Loc_4_5.jpg,0.18018799175818881,0.20884461598994072,0.24323256506804303,0.27680523458168388,0.29394584150118264,0.39784725483100547,0.78314477940845673,1.3038796550669354,1.8163866518129135,3.0238849784582582,Top (7.92 cm)
Loc_4_6.jpg,0.20768878402447277,0.23537756804894555,0.26177190849110438,0.29330847393567772,0.31741586685191969,0.49370062977060758,1.25084694463177,1.8352608058180815,2.7094524456220954,3.7337819523909657,Top (13.4 cm)
Loc_4_7.jpg,0.19610327914661518,0.2287218917228141,0.26110773201545329,0.29761498529673336,0.32830263111623914,0.50674514979619456,1.3267444943509625,1.8829245214398487,2.8026418879914194,3.7801605438420651,5 cm depth (12.1 cm)
Loc_4_8.jpg,0.18855141713007634,0.22306931162218566,0.259240643558036,0.29886179633699184,0.32225242709663493,0.48786269349914529,1.2198901379405198,1.8090431889189227,2.6484277906072129,3.7000760248645514,5 cm depth (10.8 cm)
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
