Image name,8 mm,4 mm,2 mm ,1 mm,0.710 mm,0.500 mm,0.425 mm,0.355 mm,0.300 mm,0.250 mm,0.180 mm,0.125 mm,0.063 mm
Location_1,99.584235678975134,97.884627685334948,90.688706744519692,72.838253972605301,54.768496943446955,31.764394126301028,26.277218856511112,18.532123504847604,13.996180450853046,8.8151173734660517,3.0949313303544841,0.40114403720865255,0.050257225618409507
Location_2,96.619930858722356,94.252342565002877,88.843461991546008,79.480901454430665,73.560005851600295,57.283317549411322,48.621409157754471,35.214314862294856,21.77103303844342,7.5801322769654433,0.76609767552872654,0.043887002517706719,0.019248685314778413
Location_3,88.189657744755749,79.270730761197129,70.116074359203878,59.347119028436737,54.945841912093826,49.058574284605996,45.612150508757829,38.678721690090441,29.396353653806003,16.404977173037352,4.0336585802524638,0.5556052875003985,0.020887416823342164
Location_4,98.333367415799273,91.499832995916876,76.37744286074583,53.443351533370105,44.370599101586166,32.898441068008125,27.322549641111607,18.600846608453793,12.096548809499453,5.0673810351526356,1.0156574848503368,0.072254827781279118,0.013632986373821154
Location_5,93.473758255500428,53.293732984225031,3.5360245939010611,0.044941185665749117,0.028658147381051435,0.028658147381051435,0.028658147381051435,0.028658147381051435,0.028658147381051435,0.014329073690518612,0.010421144502188895,0.0013026430627860464,0
Location_6,99.020755564390853,96.123517328208834,92.147637664833326,88.112856080518895,85.083088522224401,77.238088927175085,71.977411113319903,61.961139457660522,50.392802185261239,32.565399539092454,10.649467305752509,2.2250200634668431,0.16934302269935131
Location_7,99.182922260889399,97.814792093076292,86.448996433089221,66.315223705569721,60.196641566183331,51.170782820194056,45.470240454306101,35.240752905919351,25.525399988056023,16.38933075632626,5.5083526518380381,0.83065045902939971,0.076007231545176523
